Product Class,Model Number,Annual Energy Use (kWh/yr),Adjusted Volume (ft3),Compact,energy_per_volume,code,adj_volume,annual_energy_use,regexed_model_no
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0MF4RCB,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0MF4RCB
11A - Compact All-Refrigerator - manual defrost,MCR44BLS,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,MCR44BLS
12 - Compact Refrigerator-Freezer - partial automatic defrost,MCR49*,328,5.9,Yes,55.593220338983045,12,5.9,328.0,MCR49.
12 - Compact Refrigerator-Freezer - partial automatic defrost,MCR49W,328,5.9,Yes,55.593220338983045,12,5.9,328.0,MCR49W
13A - Compact All-Refrigerators - automatic defrost,MA24RA1S***,185,4.6,Yes,40.21739130434783,13A,4.6,185.0,MA24RA1S...
13A - Compact All-Refrigerators - automatic defrost,MLBV*15-IG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLBV.15-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*15-IS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLBV.15-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*15-SG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLBV.15-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*15-SS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLBV.15-SS01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*24-IG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLBV.24-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*24-IS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLBV.24-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*24-SG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLBV.24-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLBV*24-SS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLBV.24-SS01A
13A - Compact All-Refrigerators - automatic defrost,MLDR*24-IS61A,217,5.0,Yes,43.4,13A,5.0,217.0,MLDR.24-IS61A
13A - Compact All-Refrigerators - automatic defrost,MLDR*24-SS61A,217,5.0,Yes,43.4,13A,5.0,217.0,MLDR.24-SS61A
13A - Compact All-Refrigerators - automatic defrost,MLRE*15-IG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLRE.15-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*15-IS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLRE.15-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*15-SG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLRE.15-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*15-SS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLRE.15-SS01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-BG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLRE.24-BG01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-IG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLRE.24-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-IS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLRE.24-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-IS11A,219,5.0,Yes,43.8,13A,5.0,219.0,MLRE.24-IS11A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-IS21A,219,5.0,Yes,43.8,13A,5.0,219.0,MLRE.24-IS21A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-SG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLRE.24-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-SS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLRE.24-SS01A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-SS11A,219,5.0,Yes,43.8,13A,5.0,219.0,MLRE.24-SS11A
13A - Compact All-Refrigerators - automatic defrost,MLRE*24-SS21A,219,5.0,Yes,43.8,13A,5.0,219.0,MLRE.24-SS21A
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,MLRF*24-IS*1A,386,5.7,Yes,67.71929824561403,14,5.7,386.0,MLRF.24-IS.1A
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,MLRF*24-SS*1A,386,5.7,Yes,67.71929824561403,14,5.7,386.0,MLRF.24-SS.1A
14I - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer with an automatic icemaker,MLRI*24-IS*1A,470,5.7,Yes,82.45614035087719,14I,5.7,470.0,MLRI.24-IS.1A
14I - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer with an automatic icemaker,MLRI*24-SS*1A,470,5.7,Yes,82.45614035087719,14I,5.7,470.0,MLRI.24-SS.1A
13A - Compact All-Refrigerators - automatic defrost,MLWC*15-IG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLWC.15-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*15-IS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLWC.15-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*15-SG01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MLWC.15-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*15-SS01A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MLWC.15-SS01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*24-IG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLWC.24-IG01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*24-IS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLWC.24-IS01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*24-SG01A,251,5.3,Yes,47.35849056603774,13A,5.3,251.0,MLWC.24-SG01A
13A - Compact All-Refrigerators - automatic defrost,MLWC*24-SS01A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MLWC.24-SS01A
13A - Compact All-Refrigerators - automatic defrost,MODR*24-SS71A,199,5.0,Yes,39.8,13A,5.0,199.0,MODR.24-SS71A
13A - Compact All-Refrigerators - automatic defrost,MORE*15-SS01A,209,2.7,Yes,77.4074074074074,13A,2.7,209.0,MORE.15-SS01A
13A - Compact All-Refrigerators - automatic defrost,MORE*15-SS31A,192,2.7,Yes,71.1111111111111,13A,2.7,192.0,MORE.15-SS31A
13A - Compact All-Refrigerators - automatic defrost,MORE*24-SS*1A,219,5.1,Yes,42.94117647058824,13A,5.1,219.0,MORE.24-SS.1A
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,MORF*24-SS*1A,386,5.7,Yes,67.71929824561403,14,5.7,386.0,MORF.24-SS.1A
13A - Compact All-Refrigerators - automatic defrost,MPBV415-IG31A,209,2.8,Yes,74.64285714285715,13A,2.8,209.0,MPBV415-IG31A
13A - Compact All-Refrigerators - automatic defrost,MPBV415-IS31A,191,2.7,Yes,70.74074074074073,13A,2.7,191.0,MPBV415-IS31A
13A - Compact All-Refrigerators - automatic defrost,MPBV415-SG31A,209,2.8,Yes,74.64285714285715,13A,2.8,209.0,MPBV415-SG31A
13A - Compact All-Refrigerators - automatic defrost,MPBV415-SS31A,191,2.7,Yes,70.74074074074073,13A,2.7,191.0,MPBV415-SS31A
13A - Compact All-Refrigerators - automatic defrost,MPBV424-IG31A,249,5.4,Yes,46.11111111111111,13A,5.4,249.0,MPBV424-IG31A
13A - Compact All-Refrigerators - automatic defrost,MPBV424-IS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPBV424-IS31A
13A - Compact All-Refrigerators - automatic defrost,MPBV424-SG31A,249,5.4,Yes,46.11111111111111,13A,5.4,249.0,MPBV424-SG31A
13A - Compact All-Refrigerators - automatic defrost,MPBV424-SS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPBV424-SS31A
13A - Compact All-Refrigerators - automatic defrost,MPDR424-IS71A,199,5.0,Yes,39.8,13A,5.0,199.0,MPDR424-IS71A
13A - Compact All-Refrigerators - automatic defrost,MPDR424-SS71A,199,5.0,Yes,39.8,13A,5.0,199.0,MPDR424-SS71A
13A - Compact All-Refrigerators - automatic defrost,MPRE424-IG31A,249,5.4,Yes,46.11111111111111,13A,5.4,249.0,MPRE424-IG31A
13A - Compact All-Refrigerators - automatic defrost,MPRE424-IS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPRE424-IS31A
13A - Compact All-Refrigerators - automatic defrost,MPRE424-SG31A,249,5.4,Yes,46.11111111111111,13A,5.4,249.0,MPRE424-SG31A
13A - Compact All-Refrigerators - automatic defrost,MPRE424-SS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPRE424-SS31A
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,MPRF*24-IS*1A,386,5.7,Yes,67.71929824561403,14,5.7,386.0,MPRF.24-IS.1A
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,MPRF*24-SS*1A,386,5.7,Yes,67.71929824561403,14,5.7,386.0,MPRF.24-SS.1A
14I - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer with an automatic icemaker,MPRI*24-IS*1A,470,5.7,Yes,82.45614035087719,14I,5.7,470.0,MPRI.24-IS.1A
14I - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer with an automatic icemaker,MPRI*24-SS*1A,470,5.7,Yes,82.45614035087719,14I,5.7,470.0,MPRI.24-SS.1A
13A - Compact All-Refrigerators - automatic defrost,MPWC415-IG31A,205,2.7,Yes,75.92592592592592,13A,2.7,205.0,MPWC415-IG31A
13A - Compact All-Refrigerators - automatic defrost,MPWC415-IS31A,191,2.7,Yes,70.74074074074073,13A,2.7,191.0,MPWC415-IS31A
13A - Compact All-Refrigerators - automatic defrost,MPWC415-SG31A,205,2.7,Yes,75.92592592592592,13A,2.7,205.0,MPWC415-SG31A
13A - Compact All-Refrigerators - automatic defrost,MPWC415-SS31A,191,2.7,Yes,70.74074074074073,13A,2.7,191.0,MPWC415-SS31A
13A - Compact All-Refrigerators - automatic defrost,MPWC424-IG31A,249,5.2,Yes,47.88461538461538,13A,5.2,249.0,MPWC424-IG31A
13A - Compact All-Refrigerators - automatic defrost,MPWC424-IS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPWC424-IS31A
13A - Compact All-Refrigerators - automatic defrost,MPWC424-SG31A,249,5.2,Yes,47.88461538461538,13A,5.2,249.0,MPWC424-SG31A
13A - Compact All-Refrigerators - automatic defrost,MPWC424-SS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPWC424-SS31A
11A - Compact All-Refrigerator - manual defrost,043-0288-4,207,1.6,Yes,129.375,11A,1.6,207.0,043-0288-4
11A - Compact All-Refrigerator - manual defrost,043-0289-2,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,043-0289-2
11A - Compact All-Refrigerator - manual defrost,043-0290-6,226,4.2,Yes,53.80952380952381,11A,4.2,226.0,043-0290-6
11A - Compact All-Refrigerator - manual defrost,043-0290-6,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,043-0290-6
12 - Compact Refrigerator-Freezer - partial automatic defrost,043-0291-4,321,3.6,Yes,89.16666666666667,12,3.6,321.0,043-0291-4
12 - Compact Refrigerator-Freezer - partial automatic defrost,043-0291-4,270,3.8,Yes,71.05263157894737,12,3.8,270.0,043-0291-4
13A - Compact All-Refrigerators - automatic defrost,043-2383-4,221,1.7,Yes,130.0,13A,1.7,221.0,043-2383-4
13A - Compact All-Refrigerators - automatic defrost,043-2384-2,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,043-2384-2
13A - Compact All-Refrigerators - automatic defrost,043-2385-0,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,043-2385-0
13A - Compact All-Refrigerators - automatic defrost,399-6488-6,270,4.9,Yes,55.10204081632653,13A,4.9,270.0,399-6488-6
11A - Compact All-Refrigerator - manual defrost,399-8371-0,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,399-8371-0
13A - Compact All-Refrigerators - automatic defrost,MAXBC52SD,258,5.2,Yes,49.61538461538461,13A,5.2,258.0,MAXBC52SD
3 - Freestanding Compact Cooler,MRW34S2ABB,143,3.3,Yes,43.333333333333336,3,3.3,143.0,MRW34S2ABB
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-113FB1,270,3.8,Yes,71.05263157894737,12,3.8,270.0,WHD-113FB1
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-113FSS1,270,3.8,Yes,71.05263157894737,12,3.8,270.0,WHD-113FSS1
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-113FW1,270,3.8,Yes,71.05263157894737,12,3.8,270.0,WHD-113FW1
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-125FBS1,260,4.1,Yes,63.41463414634147,12,4.1,260.0,WHD-125FBS1
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-125FBS2,260,4.1,Yes,63.41463414634147,12,4.1,260.0,WHD-125FBS2
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-127FW1,290,4.3,Yes,67.44186046511628,12,4.3,290.0,WHD-127FW1
11A - Compact All-Refrigerator - manual defrost,WHS-121LB1,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,WHS-121LB1
11A - Compact All-Refrigerator - manual defrost,WHS-121LSS1,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,WHS-121LSS1
11A - Compact All-Refrigerator - manual defrost,WHS-121LW1,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,WHS-121LW1
11A - Compact All-Refrigerator - manual defrost,WHS-160RB1,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,WHS-160RB1
11A - Compact All-Refrigerator - manual defrost,WHS-160RSS1,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,WHS-160RSS1
11A - Compact All-Refrigerator - manual defrost,WHS-160RW1,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,WHS-160RW1
11A - Compact All-Refrigerator - manual defrost,WHS-65LB1,207,1.6,Yes,129.375,11A,1.6,207.0,WHS-65LB1
11A - Compact All-Refrigerator - manual defrost,WHS-65LSS1,207,1.6,Yes,129.375,11A,1.6,207.0,WHS-65LSS1
11A - Compact All-Refrigerator - manual defrost,WHS-65LW1,207,1.6,Yes,129.375,11A,1.6,207.0,WHS-65LW1
11A - Compact All-Refrigerator - manual defrost,WHS-87LB1,213,2.4,Yes,88.75,11A,2.4,213.0,WHS-87LB1
11A - Compact All-Refrigerator - manual defrost,WHS-87LB1B,213,2.4,Yes,88.75,11A,2.4,213.0,WHS-87LB1B
11A - Compact All-Refrigerator - manual defrost,WHS-87LSS1,213,2.4,Yes,88.75,11A,2.4,213.0,WHS-87LSS1
11A - Compact All-Refrigerator - manual defrost,WHS-87LW1,213,2.4,Yes,88.75,11A,2.4,213.0,WHS-87LW1
11A - Compact All-Refrigerator - manual defrost,WHS-87LWD1,213,2.4,Yes,88.75,11A,2.4,213.0,WHS-87LWD1
11A - Compact All-Refrigerator - manual defrost,WHS-95RB1,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,WHS-95RB1
11A - Compact All-Refrigerator - manual defrost,WHS-95RSS1,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,WHS-95RSS1
11A - Compact All-Refrigerator - manual defrost,WHS-95RW1,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,WHS-95RW1
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0MF4RS,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0MF4RS
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0MF4RSCB,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0MF4RSCB
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0RMF4RH,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0RMF4RH
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0RMF4RHS,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0RMF4RHS
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0RMF4RHW,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0RMF4RHW
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0RMF4RW,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0RMF4RW
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.1MF7R,195,3.8,Yes,51.31578947368421,12,3.8,195.0,3.1MF7R
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.1MF7RS,195,3.8,Yes,51.31578947368421,12,3.8,195.0,3.1MF7RS
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.1MF7RW,195,3.8,Yes,51.31578947368421,12,3.8,195.0,3.1MF7RW
12 - Compact Refrigerator-Freezer - partial automatic defrost,4.5MF1R,327,5.4,Yes,60.55555555555555,12,5.4,327.0,4.5MF1R
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8LMF4RH,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8LMF4RH
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8LMF4RHW,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8LMF4RHW
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8LMF4RW,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8LMF4RW
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8MF4R,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8MF4R
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8MF4RW,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8MF4RW
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8RMF4RH,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8RMF4RH
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8RMF4RHW,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8RMF4RHW
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8RMF4RW,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8RMF4RW
13A - Compact All-Refrigerators - automatic defrost,2.6MF4R,228,2.6,Yes,87.6923076923077,13A,2.6,228.0,2.6MF4R
13A - Compact All-Refrigerators - automatic defrost,3.2MF4R,258,3.2,Yes,80.625,13A,3.2,258.0,3.2MF4R
13A - Compact All-Refrigerators - automatic defrost,3.2MF4RS,258,3.2,Yes,80.625,13A,3.2,258.0,3.2MF4RS
13A - Compact All-Refrigerators - automatic defrost,3.2MF4RW,258,3.2,Yes,80.625,13A,3.2,258.0,3.2MF4RW
13A - Compact All-Refrigerators - automatic defrost,3.3MF4R,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,3.3MF4R
13A - Compact All-Refrigerators - automatic defrost,2.5MF4*,227,2.5,Yes,90.8,13A,2.5,227.0,2.5MF4.
11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,299-5786-0,220,3.3,Yes,66.66666666666667,11,3.3,220.0,299-5786-0
12 - Compact Refrigerator-Freezer - partial automatic defrost,HD-113F,270,3.8,Yes,71.05263157894737,12,3.8,270.0,HD-113F
11A - Compact All-Refrigerator - manual defrost,HS-121L(N)-W,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,HS-121L(N)-W
11A - Compact All-Refrigerator - manual defrost,HS-160R,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,HS-160R
11A - Compact All-Refrigerator - manual defrost,HS-57LB,207,1.6,Yes,129.375,11A,1.6,207.0,HS-57LB
11A - Compact All-Refrigerator - manual defrost,MA44EIGBR2RCM,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,MA44EIGBR2RCM
12 - Compact Refrigerator-Freezer - partial automatic defrost,MDRT134FGF04PRR,270,3.8,Yes,71.05263157894737,12,3.8,270.0,MDRT134FGF04PRR
12 - Compact Refrigerator-Freezer - partial automatic defrost,MDRT187FGF30PRR,329,5.6,Yes,58.75000000000001,12,5.6,329.0,MDRT187FGF30PRR
13A - Compact All-Refrigerators - automatic defrost,MERM17S1ABB,246,1.7,Yes,144.7058823529412,13A,1.7,246.0,MERM17S1ABB
11A - Compact All-Refrigerator - manual defrost,MERM24S1ASL,213,2.4,Yes,88.75,11A,2.4,213.0,MERM24S1ASL
12 - Compact Refrigerator-Freezer - partial automatic defrost,MERM31D2A**,270,3.8,Yes,71.05263157894737,12,3.8,270.0,MERM31D2A..
11A - Compact All-Refrigerator - manual defrost,MERM33S1A**,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,MERM33S1A..
13A - Compact All-Refrigerators - automatic defrost,MERM44S1ASL,269,4.4,Yes,61.13636363636363,13A,4.4,269.0,MERM44S1ASL
11A - Compact All-Refrigerator - manual defrost,MFRM017AEB,207,1.6,Yes,129.375,11A,1.6,207.0,MFRM017AEB
11A - Compact All-Refrigerator - manual defrost,MFRM017AES,207,1.6,Yes,129.375,11A,1.6,207.0,MFRM017AES
11A - Compact All-Refrigerator - manual defrost,MFRM017AEW,207,1.6,Yes,129.375,11A,1.6,207.0,MFRM017AEW
13A - Compact All-Refrigerators - automatic defrost,MK049ASTC,270,4.9,Yes,55.10204081632653,13A,4.9,270.0,MK049ASTC
11A - Compact All-Refrigerator - manual defrost,MRM14A4ABB,205,1.4,Yes,146.42857142857144,11A,1.4,205.0,MRM14A4ABB
11A - Compact All-Refrigerator - manual defrost,MRM16B2ABB,207,1.6,Yes,129.375,11A,1.6,207.0,MRM16B2ABB
11A - Compact All-Refrigerator - manual defrost,MRM31A4ABB,217,3.1,Yes,70.0,11A,3.1,217.0,MRM31A4ABB
12 - Compact Refrigerator-Freezer - partial automatic defrost,MRM31D2BST,270,3.8,Yes,71.05263157894737,12,3.8,270.0,MRM31D2BST
12 - Compact Refrigerator-Freezer - partial automatic defrost,MRM31S4ASLC,270,3.8,Yes,71.05263157894737,12,3.8,270.0,MRM31S4ASLC
12 - Compact Refrigerator-Freezer - partial automatic defrost,MRM32B4ABB,270,3.8,Yes,71.05263157894737,12,3.8,270.0,MRM32B4ABB
11A - Compact All-Refrigerator - manual defrost,MRM33B4ABB,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,MRM33B4ABB
11A - Compact All-Refrigerator - manual defrost,MRM33S4ASLC,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,MRM33S4ASLC
11A - Compact All-Refrigerator - manual defrost,MRM33S4AWWC,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,MRM33S4AWWC
11A - Compact All-Refrigerator - manual defrost,MRM33S7ASL,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,MRM33S7ASL
11A - Compact All-Refrigerator - manual defrost,MRM33S8ASL,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,MRM33S8ASL
11A - Compact All-Refrigerator - manual defrost,MRM33S8ASL*,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,MRM33S8ASL.
11A - Compact All-Refrigerator - manual defrost,MRM33S8ESL*,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,MRM33S8ESL.
11A - Compact All-Refrigerator - manual defrost,MRM33S9ASL,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,MRM33S9ASL
11A - Compact All-Refrigerator - manual defrost,MRM44B1SL,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,MRM44B1SL
11A - Compact All-Refrigerator - manual defrost,MRM44B4ABB,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,MRM44B4ABB
12 - Compact Refrigerator-Freezer - partial automatic defrost,MRM45B4ABB,329,5.6,Yes,58.75000000000001,12,5.6,329.0,MRM45B4ABB
12 - Compact Refrigerator-Freezer - partial automatic defrost,MRM45D3ASL,329,5.6,Yes,58.75000000000001,12,5.6,329.0,MRM45D3ASL
13A - Compact All-Refrigerators - automatic defrost,K31222UI,208,4.8,Yes,43.333333333333336,13A,4.8,208.0,K31222UI
11A - Compact All-Refrigerator - manual defrost,3W1WF32,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,3W1WF32
11A - Compact All-Refrigerator - manual defrost,3W1WF45,216,4.4,Yes,49.090909090909086,11A,4.4,216.0,3W1WF45
12 - Compact Refrigerator-Freezer - partial automatic defrost,3W2BF32,270,3.8,Yes,71.05263157894737,12,3.8,270.0,3W2BF32
12 - Compact Refrigerator-Freezer - partial automatic defrost,3W2WF32,270,3.8,Yes,71.05263157894737,12,3.8,270.0,3W2WF32
13A - Compact All-Refrigerators - automatic defrost,HA24B*4C-**-*****,272,4.8,Yes,56.66666666666667,13A,4.8,272.0,HA24B.4C-..-.....
13A - Compact All-Refrigerators - automatic defrost,HA24R*4C-**-*****,272,4.8,Yes,56.66666666666667,13A,4.8,272.0,HA24R.4C-..-.....
13A - Compact All-Refrigerators - automatic defrost,HA24R*4E-**-*****,254,4.7,Yes,54.04255319148936,13A,4.7,254.0,HA24R.4E-..-.....
13A - Compact All-Refrigerators - automatic defrost,HC24B*4C-**-*****,276,5.2,Yes,53.07692307692307,13A,5.2,276.0,HC24B.4C-..-.....
13A - Compact All-Refrigerators - automatic defrost,HC24R*4C-**-*****,276,5.2,Yes,53.07692307692307,13A,5.2,276.0,HC24R.4C-..-.....
13A - Compact All-Refrigerators - automatic defrost,HC24RB4E-**-*****,266,5.1,Yes,52.156862745098046,13A,5.1,266.0,HC24RB4E-..-.....
13A - Compact All-Refrigerators - automatic defrost,HC24T*4C-**-*****,276,5.2,Yes,53.07692307692307,13A,5.2,276.0,HC24T.4C-..-.....
13A - Compact All-Refrigerators - automatic defrost,HH24B*4C-**-*****,259,3.2,Yes,80.9375,13A,3.2,259.0,HH24B.4C-..-.....
13A - Compact All-Refrigerators - automatic defrost,HH24R*4C-**-*****,259,3.2,Yes,80.9375,13A,3.2,259.0,HH24R.4C-..-.....
13A - Compact All-Refrigerators - automatic defrost,HP15R*4E-**-*****,256,2.8,Yes,91.42857142857143,13A,2.8,256.0,HP15R.4E-..-.....
13A - Compact All-Refrigerators - automatic defrost,HP24B*4C-**-*****,276,5.2,Yes,53.07692307692307,13A,5.2,276.0,HP24B.4C-..-.....
13A - Compact All-Refrigerators - automatic defrost,HP24R*4C-**-*****,276,5.2,Yes,53.07692307692307,13A,5.2,276.0,HP24R.4C-..-.....
13A - Compact All-Refrigerators - automatic defrost,HP24RS4E-**-*****,266,5.1,Yes,52.156862745098046,13A,5.1,266.0,HP24RS4E-..-.....
13A - Compact All-Refrigerators - automatic defrost,HP24T*4C-**-*****,276,5.2,Yes,53.07692307692307,13A,5.2,276.0,HP24T.4C-..-.....
11A - Compact All-Refrigerator - manual defrost,PRF1650MW,207,1.6,Yes,129.375,11A,1.6,207.0,PRF1650MW
11A - Compact All-Refrigerator - manual defrost,PRF1660MS,207,1.6,Yes,129.375,11A,1.6,207.0,PRF1660MS
11A - Compact All-Refrigerator - manual defrost,PRF1670MB,207,1.6,Yes,129.375,11A,1.6,207.0,PRF1670MB
11A - Compact All-Refrigerator - manual defrost,PRF24500MW,213,2.4,Yes,88.75,11A,2.4,213.0,PRF24500MW
11A - Compact All-Refrigerator - manual defrost,PRF24600MS,213,2.4,Yes,88.75,11A,2.4,213.0,PRF24600MS
12 - Compact Refrigerator-Freezer - partial automatic defrost,PRF31500MW,270,3.8,Yes,71.05263157894737,12,3.8,270.0,PRF31500MW
11A - Compact All-Refrigerator - manual defrost,PRF33500MW,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,PRF33500MW
