Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Annual_Energy_Use__Kilowatt_Hours_Year__d,Total_Adjusted_Volume__Cubic_Feet__d,Product_Group_Code_Description_s,energy_per_volume,source,adj_volume,annual_energy_use,regexed_model_no,exists_in_other_db
PRO4850*,PRO4850G,841.0,39.3,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,21.399491094147585,doe,39.3,841.0,PRO4850G,False
UC-24C,UC-24C,405.0,5.6,(15.) Compact refrigerator-freezers - automatic defrost with bottom-mounted freezer,72.32142857142857,doe,5.6,405.0,UC-24C,False
UC-24CI,UC-24CI,489.0,5.6,(15I.) Compact refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker,87.32142857142858,doe,5.6,489.0,UC-24CI,False
HS-209BN(Z2),NS-BK2TSS6,310.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.35714285714286,doe,5.6,310.0,NS-BK2TSS6,False
HS-202SEN2,NS-BC1ZSS9,307.0,5.3,(13A.) Compact all-refrigerators - automatic defrost,57.924528301886795,doe,5.3,307.0,NS-BC1ZSS9,False
HS-384CN(NZ2),NS-CZ10WH6,238.0,18.0,(10.) Chest freezers and all other freezers except compact freezers,13.222222222222221,doe,18.0,238.0,NS-CZ10WH6,False
HS-259CN(NZ2),NS-CZ70WH0,250.0,12.3,(18.) Compact chest freezers,20.32520325203252,doe,12.3,250.0,NS-CZ70WH0,False
HS-186CN(NZ2),NS-CZ50WH0,218.0,8.8,(18.) Compact chest freezers,24.77272727272727,doe,8.8,218.0,NS-CZ50WH0,False
HS-255FN(NZ),NS-UZ7WH0,331.0,12.3,(16.) Compact upright freezers with manual defrost,26.910569105691057,doe,12.3,331.0,NS-UZ7WH0,False
HS-202SEN,NS-BC1ZSS9,307.0,5.4,(13A.) Compact all-refrigerators - automatic defrost,56.85185185185185,doe,5.4,307.0,NS-BC1ZSS9,False
HS-125SEN,NS-BC115SS9,288.0,3.2,(13A.) Compact all-refrigerators - automatic defrost,90.0,doe,3.2,288.0,NS-BC115SS9,False
WS-47L,NS-CF17WH9,245.0,1.7,(13A.) Compact all-refrigerators - automatic defrost,144.11764705882354,doe,1.7,245.0,NS-CF17WH9,False
NS-RTM18BS8,NS-RTM18BS8,362.0,21.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.238095238095237,doe,21.0,362.0,NS-RTM18BS8,False
HS-125SEN,NS-BC120BS8,278.0,3.2,(13A.) Compact all-refrigerators - automatic defrost,86.875,doe,3.2,278.0,NS-BC120BS8,False
RF15N6**D,NS-RFD15SS8,477.0,18.1,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,26.353591160220994,doe,18.1,477.0,NS-RFD15SS8,False
NS-BK2TBK8,NS-BK2TBK8,310.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.35714285714286,doe,5.6,310.0,NS-BK2TBK8,False
NS-BK1TBK8,NS-BK1TBK8,310.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.35714285714286,doe,5.6,310.0,NS-BK1TBK8,False
NS-BK1TSS6,NS-BK1TSS6,310.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.35714285714286,doe,5.6,310.0,NS-BK1TSS6,False
NS-BC48SS7,NS-BC48SS7,272.0,1.5,(13A.) Compact all-refrigerators - automatic defrost,181.33333333333334,doe,1.5,272.0,NS-BC48SS7,False
NS-BC84SS7,NS-BC84SS7,279.0,2.2,(13A.) Compact all-refrigerators - automatic defrost,126.81818181818181,doe,2.2,279.0,NS-BC84SS7,False
"NS-OCF55xxxxxx (x can be a-z, A-Z, 0-9, - or blank)",NS-OCF55SS2,275.0,5.4,(13A.) Compact all-refrigerators - automatic defrost,50.925925925925924,doe,5.4,275.0,NS-OCF55SS2,False
UL-BD100DA,NS-CZ35WH3,190.0,6.2,(18.) Compact chest freezers,30.64516129032258,doe,6.2,190.0,NS-CZ35WH3,False
HS-129SEN(UR-LC99GE-DT),NS-BC115SS3,288.0,3.2,(13A.) Compact all-refrigerators - automatic defrost,90.0,doe,3.2,288.0,NS-BC115SS3,False
HS-64SEN(UR-LC49GE-DT),NS-BC48SS3,272.0,1.5,(13A.) Compact all-refrigerators - automatic defrost,181.33333333333334,doe,1.5,272.0,NS-BC48SS3,False
HS-60SEN,NS-BC48SS7,272.0,1.5,(13A.) Compact all-refrigerators - automatic defrost,181.33333333333334,doe,1.5,272.0,NS-BC48SS7,False
HC-957WEN,NS-RSS26SS0,715.0,33.7,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,21.21661721068249,doe,33.7,715.0,NS-RSS26SS0,False
HC-957WEN,NS-RSS26XXXXXX,715.0,33.7,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,21.21661721068249,doe,33.7,715.0,NS-RSS26XXXXXX,False
GLR16FS2D08,GLR16FS2D08,490.0,19.8,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,24.747474747474747,doe,19.8,490.0,GLR16FS2D08,False
WSR31TS1,WSR31TS1,357.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,93.94736842105263,doe,3.8,357.0,WSR31TS1,False
WSR31TBK,WSR31TBK,357.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,93.94736842105263,doe,3.8,357.0,WSR31TBK,False
WSR17S5,WSR17S5,230.0,1.7,(11A.) Compact all-refrigerators - manual defrost,135.29411764705884,doe,1.7,230.0,WSR17S5,False
WSR17BK,WSR17BK,230.0,1.7,(11A.) Compact all-refrigerators - manual defrost,135.29411764705884,doe,1.7,230.0,WSR17BK,False
WLR31TBK,WLR31TBK,357.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,93.94736842105263,doe,3.8,357.0,WLR31TBK,False
WLR27S5,WLR27S5,235.0,2.7,(11A.) Compact all-refrigerators - manual defrost,87.03703703703704,doe,2.7,235.0,WLR27S5,False
WLR17S5,WLR17S5,230.0,1.7,(11A.) Compact all-refrigerators - manual defrost,135.29411764705884,doe,1.7,230.0,WLR17S5,False
WLR17BK,WLR17BK,230.0,1.7,(11A.) Compact all-refrigerators - manual defrost,135.29411764705884,doe,1.7,230.0,WLR17BK,False
GLR33MRDER,GLR33MRDER,218.0,3.3,(11A.) Compact all-refrigerators - manual defrost,66.06060606060606,doe,3.3,218.0,GLR33MRDER,False
GLR12BS2K16,GLR12BS2K16,536.0,15.7,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,34.140127388535035,doe,15.7,536.0,GLR12BS2K16,False
GLR10TS2K08,GLR10TS2K08,376.0,11.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,32.136752136752136,doe,11.7,376.0,GLR10TS2K08,False
GLR12TS5F,GLR12TS5F,346.0,14.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,24.714285714285715,doe,14.0,346.0,GLR12TS5F,False
GLR12TBKF,GLR12TBKF,346.0,14.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,24.714285714285715,doe,14.0,346.0,GLR12TBKF,False
GLR10TBKF,GLR10TBKF,325.0,11.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.77777777777778,doe,11.7,325.0,GLR10TBKF,False
GLR33MGNR10,GLR33MGNR10,218.0,3.3,(11A.) Compact all-refrigerators - manual defrost,66.06060606060606,doe,3.3,218.0,GLR33MGNR10,False
GLR33MBER10,GLR33MBER10,218.0,3.3,(11A.) Compact all-refrigerators - manual defrost,66.06060606060606,doe,3.3,218.0,GLR33MBER10,False
NFUD15****,NFUD15****,461.0,27.1,(9.) Upright freezers with automatic defrost without an automatic icemaker,17.011070110701105,doe,27.1,461.0,NFUD15....,False
NFUD21****,NFUD21****,543.0,36.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,14.836065573770492,doe,36.6,543.0,NFUD21....,False
BD-100CT,BD-100CT,355.0,6.2,(17.) Compact upright freezers with automatic defrost,57.25806451612903,doe,6.2,355.0,BD-100CT,False
BD-100CT,SCFF2D24,355.0,6.2,(17.) Compact upright freezers with automatic defrost,57.25806451612903,doe,6.2,355.0,SCFF2D24,False
BD-100CT,SPFF2D24OS,355.0,6.2,(17.) Compact upright freezers with automatic defrost,57.25806451612903,doe,6.2,355.0,SPFF2D24OS,False
HK24Z*4G,HK24Z*4G-**-*****,418.0,6.7,(15.) Compact refrigerator-freezers - automatic defrost with bottom-mounted freezer,62.38805970149254,doe,6.7,418.0,HK24Z.4G-..-.....,False
HP24Z*4G,HP24Z*4G-**-*****,418.0,6.7,(15.) Compact refrigerator-freezers - automatic defrost with bottom-mounted freezer,62.38805970149254,doe,6.7,418.0,HP24Z.4G-..-.....,False
HK24F*4B,HK24F*4B-**-*****,440.0,8.7,(17.) Compact upright freezers with automatic defrost,50.57471264367817,doe,8.7,440.0,HK24F.4B-..-.....,False
HP24F*4A,HP24F*4A-**-*****,445.0,9.2,(17.) Compact upright freezers with automatic defrost,48.369565217391305,doe,9.2,445.0,HP24F.4A-..-.....,False
HA24F*4B,HA24F*4B-**-*****,433.0,8.0,(17.) Compact upright freezers with automatic defrost,54.125,doe,8.0,433.0,HA24F.4B-..-.....,False
HK24RM4E,HK24RM4E-**-*****,306.0,5.1,(13A.) Compact all-refrigerators - automatic defrost,60.00000000000001,doe,5.1,306.0,HK24RM4E-..-.....,False
HA24F*4A,HA24F*4A-**-*****,437.0,8.4,(17.) Compact upright freezers with automatic defrost,52.02380952380952,doe,8.4,437.0,HA24F.4A-..-.....,False
HK15B*4C,HK15B*4C-**-*****,285.0,2.9,(13A.) Compact all-refrigerators - automatic defrost,98.27586206896552,doe,2.9,285.0,HK15B.4C-..-.....,False
HK15R*4C,HK15R*4C-**-*****,285.0,2.9,(13A.) Compact all-refrigerators - automatic defrost,98.27586206896552,doe,2.9,285.0,HK15R.4C-..-.....,False
HM24RO4E,HM24RO4E-**-*****,306.0,5.1,(13A.) Compact all-refrigerators - automatic defrost,60.00000000000001,doe,5.1,306.0,HM24RO4E-..-.....,False
HK24RO4E,HK24RO4E-**-*****,306.0,5.1,(13A.) Compact all-refrigerators - automatic defrost,60.00000000000001,doe,5.1,306.0,HK24RO4E-..-.....,False
HM24T*4C,HM24T*4C-**-*****,276.0,5.2,(13A.) Compact all-refrigerators - automatic defrost,53.07692307692307,doe,5.2,276.0,HM24T.4C-..-.....,False
FC2-660,FF18B0W,400.0,20.8,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.23076923076923,doe,20.8,400.0,FF18B0W,False
DF2-285,CTMR73A3S,344.0,8.3,(12.) Compact refrigerator-freezers - partial automatic defrost,41.44578313253012,doe,8.3,344.0,CTMR73A3S,False
DF2-285,CTMR73A3B,344.0,8.3,(12.) Compact refrigerator-freezers - partial automatic defrost,41.44578313253012,doe,8.3,344.0,CTMR73A3B,False
DF2-285,CTMR73A3W,344.0,8.3,(12.) Compact refrigerator-freezers - partial automatic defrost,41.44578313253012,doe,8.3,344.0,CTMR73A3W,False
FC2-37,MCR10SI,320.0,12.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,26.229508196721312,doe,12.2,320.0,MCR10SI,False
UL-BD198-D,MCCF7WI,240.0,12.3,(18.) Compact chest freezers,19.51219512195122,doe,12.3,240.0,MCCF7WI,False
T50,PDR50L34G,205.0,1.7,(11A.) Compact all-refrigerators - manual defrost,120.58823529411765,doe,1.7,205.0,PDR50L34G,False
BCD-355A,RA10X0W-IS,315.0,11.8,(2.) Refrigerator-freezers - partial automatic defrost,26.694915254237287,doe,11.8,315.0,RA10X0W-IS,False
263,RAV75V3S,345.0,8.5,(12.) Compact refrigerator-freezers - partial automatic defrost,40.588235294117645,doe,8.5,345.0,RAV75V3S,False
263,RAV75V1B,345.0,8.5,(12.) Compact refrigerator-freezers - partial automatic defrost,40.588235294117645,doe,8.5,345.0,RAV75V1B,False
263,RAV75V0W,345.0,8.5,(12.) Compact refrigerator-freezers - partial automatic defrost,40.588235294117645,doe,8.5,345.0,RAV75V0W,False
263,RAV75V**,345.0,8.5,(12.) Compact refrigerator-freezers - partial automatic defrost,40.588235294117645,doe,8.5,345.0,RAV75V..,False
BCD-290WE,FF1013D3S,331.0,12.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.355371900826448,doe,12.1,331.0,FF1013D3S,False
UR-BCD510WE-DQ,FF18D3S-4,398.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.86255924170616,doe,21.1,398.0,FF18D3S-4,False
UR-BCD510WE-DQ,FF18D1B-4,398.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.86255924170616,doe,21.1,398.0,FF18D1B-4,False
BCD-95,RMRT30X**,234.0,3.6,(11.) Compact refrigerator-freezers and refrigerators other than all-refrigerators with manual defrost,65.0,doe,3.6,234.0,RMRT30X..,False
BC-50,RM16J0W,180.0,1.6,(11A.) Compact all-refrigerators - manual defrost,112.5,doe,1.6,180.0,RM16J0W,False
FFS157L3S,FFS157L3S,460.0,20.2,(4.) Refrigerator-freezers - automatic defrost with side-mounted freezer without an automatic icemaker,22.772277227722775,doe,20.2,460.0,FFS157L3S,False
DF2-28,RA7316PST,345.0,8.3,(12.) Compact refrigerator-freezers - partial automatic defrost,41.56626506024096,doe,8.3,345.0,RA7316PST,False
FC2-37,FF10B0W,320.0,12.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,26.229508196721312,doe,12.2,320.0,FF10B0W,False
ARBC17T2PG,ARBC17T2PG,265.0,1.6,(13A.) Compact all-refrigerators - automatic defrost,165.625,doe,1.6,265.0,ARBC17T2PG,False
BC-65,AR2416B,230.0,2.2,(13A.) Compact all-refrigerators - automatic defrost,104.54545454545453,doe,2.2,230.0,AR2416B,False
AR17T1B,AR17T3S,233.0,1.7,(13A.) Compact all-refrigerators - automatic defrost,137.05882352941177,doe,1.7,233.0,AR17T3S,False
BD282JU,CF10F0W,233.0,17.4,(10.) Chest freezers and all other freezers except compact freezers,13.39080459770115,doe,17.4,233.0,CF10F0W,False
CF70B0W,CF70B0W,224.0,12.4,(18.) Compact chest freezers,18.064516129032256,doe,12.4,224.0,CF70B0W,False
CF35B0W,CF35B0W,172.0,6.1,(18.) Compact chest freezers,28.19672131147541,doe,6.1,172.0,CF35B0W,False
BD-310B,VF93Q0W,282.0,16.5,(8.) Upright freezers with manual defrost,17.09090909090909,doe,16.5,282.0,VF93Q0W,False
BD-300D,CF104M0W,240.0,18.3,(10.) Chest freezers and all other freezers except compact freezers,13.114754098360656,doe,18.3,240.0,CF104M0W,False
BD-142D,CF500M0W,215.0,8.6,(18.) Compact chest freezers,25.0,doe,8.6,215.0,CF500M0W,False
7w7p40-20,WRS325SDH*0*,702.0,31.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,22.285714285714285,doe,31.5,702.0,WRS325SDH.0.,False
7w7p41-19,ASI2575G**0*,702.0,31.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,22.285714285714285,doe,31.5,702.0,ASI2575G..0.,False
7W4P50-05,MSS25N4MK***,574.0,32.4,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,17.71604938271605,doe,32.4,574.0,MSS25N4MK...,False
7W4P50-05,WRSA15SN**0*,574.0,32.4,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,17.71604938271605,doe,32.4,574.0,WRSA15SN..0.,False
7W4iP50-05,WRSA15SN**0*,658.0,32.4,(4I.) Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,20.308641975308642,doe,32.4,658.0,WRSA15SN..0.,False
7W4iP50-05,WRS315SN**0*,658.0,32.4,(4I.) Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,20.308641975308642,doe,32.4,658.0,WRS315SN..0.,False
RS32(X),RS32***U*,540.0,18.2,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,29.67032967032967,doe,18.2,540.0,RS32...U.,False
RS32(X),RS32***J*,540.0,18.2,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,29.67032967032967,doe,18.2,540.0,RS32...J.,False
RF170W,RF170W**J**,535.0,21.1,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.355450236966824,doe,21.1,535.0,RF170W..J..,False
RS24S,RS2484S**,232.0,12.4,(3A-BI.) Built-in All-refrigerators - automatic defrost,18.70967741935484,doe,12.4,232.0,RS2484S..,False
RS30F,RS3084F*J*,491.0,27.5,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,17.854545454545455,doe,27.5,491.0,RS3084F.J.,False
RS36(X),RS36**U**,561.0,20.7,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,27.10144927536232,doe,20.7,561.0,RS36..U..,False
RS36(X),RS36**J**,561.0,20.7,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,27.10144927536232,doe,20.7,561.0,RS36..J..,False
RB36S-F,RB36*****,300.0,6.5,(17.) Compact upright freezers with automatic defrost,46.15384615384615,doe,6.5,300.0,RB36.....,False
SC-145WS/HC,AL57G***,290.0,5.0,(13A.) Compact all-refrigerators - automatic defrost,58.0,doe,5.0,290.0,AL57G...,False
ALFZ53,ALFZ53***,345.0,6.5,(17.) Compact upright freezers with automatic defrost,53.07692307692308,doe,6.5,345.0,ALFZ53...,False
ALPRF66B,ALPRF66B*,365.0,5.5,(12.) Compact refrigerator-freezers - partial automatic defrost,66.36363636363636,doe,5.5,365.0,ALPRF66B.,False
BC-48WSD/HC,ASDR1524***,235.0,1.7,(13A.) Compact all-refrigerators - automatic defrost,138.23529411764707,doe,1.7,235.0,ASDR1524...,False
BC135A,CL681ROS***,294.0,4.6,(13A.) Compact all-refrigerators - automatic defrost,63.913043478260875,doe,4.6,294.0,CL681ROS...,False
CTR19B,CTR19B**,399.0,22.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.972972972972972,doe,22.2,399.0,CTR19B..,False
CTR19SS,CTR19SS**,399.0,22.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.972972972972972,doe,22.2,399.0,CTR19SS..,False
CTR22B,CTR22B**,437.0,25.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.341269841269842,doe,25.2,437.0,CTR22B..,False
CTR22SS,CTR22SS**,437.0,25.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.341269841269842,doe,25.2,437.0,CTR22SS..,False
CTR22W,CTR22W**,437.0,25.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.341269841269842,doe,25.2,437.0,CTR22W..,False
BFTF2716WHIM,FF1514SSIM**,403.0,16.2,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,24.876543209876544,doe,16.2,403.0,FF1514SSIM..,False
FF152D,FF152D**,256.0,2.8,(13A.) Compact all-refrigerators - automatic defrost,91.42857142857143,doe,2.8,256.0,FF152D..,False
FFRF24S1S,FFRF24S1S*,405.0,5.1,(14.) Compact refrigerator-freezers - automatic defrost with side-mounted freezer,79.41176470588236,doe,5.1,405.0,FFRF24S1S.,False
PF5011,FS605***,301.0,8.9,(16.) Compact upright freezers with manual defrost,33.82022471910112,doe,8.9,301.0,FS605...,False
LDF24A,LDF24A***,395.0,6.5,(17.) Compact upright freezers with automatic defrost,60.76923076923077,doe,6.5,395.0,LDF24A...,False
LDR24A,LDR24A**,185.0,3.7,(13A.) Compact all-refrigerators - automatic defrost,50.0,doe,3.7,185.0,LDR24A..,False
LDRF24A,LDRF24A**,368.0,4.5,(15.) Compact refrigerator-freezers - automatic defrost with bottom-mounted freezer,81.77777777777777,doe,4.5,368.0,LDRF24A..,False
LFD24S1,LFD24S1*,405.0,5.1,(14.) Compact refrigerator-freezers - automatic defrost with side-mounted freezer,79.41176470588236,doe,5.1,405.0,LFD24S1.,False
LFZ24A,LFZ24A***,345.0,6.5,(17.) Compact upright freezers with automatic defrost,53.07692307692308,doe,6.5,345.0,LFZ24A...,False
BD-70WS/HC,SCFF1533B***,330.0,4.2,(17.) Compact upright freezers with automatic defrost,78.57142857142857,doe,4.2,330.0,SCFF1533B...,False
BC-60WSD/HC,SDR24***,265.0,2.0,(13A.) Compact all-refrigerators - automatic defrost,132.5,doe,2.0,265.0,SDR24...,False
BC-60WSD/HC,SDR241OS***,265.0,2.0,(13A.) Compact all-refrigerators - automatic defrost,132.5,doe,2.0,265.0,SDR241OS...,False
BC135A,SPR623OS***,294.0,4.6,(13A.) Compact all-refrigerators - automatic defrost,63.913043478260875,doe,4.6,294.0,SPR623OS...,False
BC-140WSD/HC,SPR627OS2D***,260.0,4.3,(13A.) Compact all-refrigerators - automatic defrost,60.46511627906977,doe,4.3,260.0,SPR627OS2D...,False
PF5010,FS603***,301.0,8.8,(16.) Compact upright freezers with manual defrost,34.20454545454545,doe,8.8,301.0,FS603...,False
HS209(R600),SBC635*,310.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.35714285714286,doe,5.6,310.0,SBC635.,False
SCFF53B,SCFF53B*I***,390.0,8.3,(17.) Compact upright freezers with automatic defrost,46.98795180722891,doe,8.3,390.0,SCFF53B.I...,False
BC450MM,SCR1841B***,284.0,2.7,(13A.) Compact all-refrigerators - automatic defrost,105.18518518518518,doe,2.7,284.0,SCR1841B...,False
JC-140WS/HC,SCR2464***,270.0,4.9,(13A.) Compact all-refrigerators - automatic defrost,55.10204081632653,doe,4.9,270.0,SCR2464...,False
SPFF51OS,SPFF51OS*I***,390.0,8.3,(17.) Compact upright freezers with automatic defrost,46.98795180722891,doe,8.3,390.0,SPFF51OS.I...,False
BC-95WS-6,SPR316OS***,255.0,3.0,(13A.) Compact all-refrigerators - automatic defrost,85.0,doe,3.0,255.0,SPR316OS...,False
JC-70WS/HC,SCR1536BG***,245.0,2.5,(13A.) Compact all-refrigerators - automatic defrost,98.0,doe,2.5,245.0,SCR1536BG...,False
HZF3362E,FFBF249*SS*IM*,464.0,13.1,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,35.41984732824427,doe,13.1,464.0,FFBF249.SS.IM.,False
HTS1561X,CT661*,365.0,5.5,(12.) Compact refrigerator-freezers - partial automatic defrost,66.36363636363636,doe,5.5,365.0,CT661.,False
CTR22SS,CTR22SSIM**,521.0,25.2,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,20.674603174603174,doe,25.2,521.0,CTR22SSIM..,False
CTR22W,CTR22WIM**,521.0,25.2,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,20.674603174603174,doe,25.2,521.0,CTR22WIM..,False
SPR627OS2D,CL2R248***,260.0,4.3,(13A.) Compact all-refrigerators - automatic defrost,60.46511627906977,doe,4.3,260.0,CL2R248...,False
BD-112WSD/HC,ADFD243***,395.0,6.5,(17.) Compact upright freezers with automatic defrost,60.76923076923077,doe,6.5,395.0,ADFD243...,False
ADRD18,ADRD18**,259.0,3.4,(13A.) Compact all-refrigerators - automatic defrost,76.17647058823529,doe,3.4,259.0,ADRD18..,False
ADRD18OS,ADRD18OS**,259.0,3.4,(13A.) Compact all-refrigerators - automatic defrost,76.17647058823529,doe,3.4,259.0,ADRD18OS..,False
BD-140WS-6,SCFF53B***,390.0,8.3,(17.) Compact upright freezers with automatic defrost,46.98795180722891,doe,8.3,390.0,SCFF53B...,False
FF1843,CLR183*B***,250.0,2.7,(13A.) Compact all-refrigerators - automatic defrost,92.59259259259258,doe,2.7,250.0,CLR183.B...,False
CLF18,CLF18*,346.0,4.8,(17.) Compact upright freezers with automatic defrost,72.08333333333334,doe,4.8,346.0,CLF18.,False
BC-140W,SPR629WCSS***,250.0,4.6,(13A.) Compact all-refrigerators - automatic defrost,54.34782608695652,doe,4.6,250.0,SPR629WCSS...,False
JC145WS,ACAR59G***,270.0,5.0,(13A.) Compact all-refrigerators - automatic defrost,54.0,doe,5.0,270.0,ACAR59G...,False
JC145WS/HC,CLR55ADA***,250.0,4.8,(13A.) Compact all-refrigerators - automatic defrost,52.083333333333336,doe,4.8,250.0,CLR55ADA...,False
BC-140WS-6,CLR246*,250.0,4.6,(13A.) Compact all-refrigerators - automatic defrost,54.34782608695652,doe,4.6,250.0,CLR246.,False
JC-140WS/HC,CL24RC***,270.0,4.9,(13A.) Compact all-refrigerators - automatic defrost,55.10204081632653,doe,4.9,270.0,CL24RC...,False
FF1071W,FF1071W***,329.0,11.9,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.64705882352941,doe,11.9,329.0,FF1071W...,False
JC-145W,CL24BV***,270.0,5.0,(13A.) Compact all-refrigerators - automatic defrost,54.0,doe,5.0,270.0,CL24BV...,False
BC-140W,SPR627OSCSS***,250.0,4.6,(13A.) Compact all-refrigerators - automatic defrost,54.34782608695652,doe,4.6,250.0,SPR627OSCSS...,False
FF1071W,FF1071W*IM***,413.0,11.9,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,34.705882352941174,doe,11.9,413.0,FF1071W.IM...,False
FF1072B,FF1072B***,329.0,11.9,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.64705882352941,doe,11.9,329.0,FF1072B...,False
N23R1,FF1427W***,361.0,15.9,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,22.70440251572327,doe,15.9,361.0,FF1427W...,False
FF1427SS,FF1427SS*IM**,445.0,15.9,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,27.9874213836478,doe,15.9,445.0,FF1427SS.IM..,False
FF1073SS,FF1073SS***,329.0,11.9,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.64705882352941,doe,11.9,329.0,FF1073SS...,False
BC-140WSD-6,LA24RD***,275.0,3.4,(13A.) Compact all-refrigerators - automatic defrost,80.88235294117648,doe,3.4,275.0,LA24RD...,False
BCL153,BCL153***,280.0,2.9,(13A.) Compact all-refrigerators - automatic defrost,96.55172413793103,doe,2.9,280.0,BCL153...,False
CL61ROSG,CL61ROSG***,295.0,4.2,(13A.) Compact all-refrigerators - automatic defrost,70.23809523809524,doe,4.2,295.0,CL61ROSG...,False
ADA53G,ADA53G**,295.0,4.2,(13A.) Compact all-refrigerators - automatic defrost,70.23809523809524,doe,4.2,295.0,ADA53G..,False
CL62ROSGADA,CL62ROSGADA***,295.0,4.2,(13A.) Compact all-refrigerators - automatic defrost,70.23809523809524,doe,4.2,295.0,CL62ROSGADA...,False
BRF36FD,BRF36FD***,504.0,7.6,(14.) Compact refrigerator-freezers - automatic defrost with side-mounted freezer,66.31578947368422,doe,7.6,504.0,BRF36FD...,False
