ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2406170,Perfect aire,1PAWFC8000,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,Wi-Fi,,OpenADR,,,,,,12/20/2022,12/20/2022,"United States, Canada",ES_1121980_1PAWFC8000_12202022024800_80152805,No,1PAWFC8000
2255395,Perfect aire,4PATW10000,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1121980_4PATW10000_12232015075103_7063492,No,4PATW10000
2299007,Perfect aire,4PATW10002,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,07/04/2017,07/05/2017,"United States, Canada",ES_1121980_4PATW10002_07052017073919_0359296,No,4PATW10002
2255386,Perfect aire,4PATW12000,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1121980_4PATW12000_12232015075114_7074272,No,4PATW12000
2269824,Perfect aire,4PATW12002,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,06/10/2016,06/15/2016,"United States, Canada",ES_1121980_4PATW12002_06162016070910_0950622,No,4PATW12002
2299005,Perfect aire,4PATW8000,,,,,,,8000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,566,No,,,,,,,,,07/04/2017,07/05/2017,"United States, Canada",ES_1121980_4PATW8000_07052017073858_0338253,No,4PATW8000
2329577,Perfect aire,5PAC15000,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1121980_5PAC15000_11072018110307_70204436,No,5PAC15000
2376462,Perfect aire,5PAC18000,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1121980_5PAC18000_04282021102119_80075825,No,5PAC18000
2376463,Perfect aire,5PAC25000,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1121980_5PAC25000_04282021102119_80075825,No,5PAC25000
2329572,Perfect aire,5PAC5000,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,310,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1121980_5PAC5000_11072018110307_70204436,No,5PAC5000
2329573,Perfect aire,5PAC6000,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1121980_5PAC6000_11072018110307_70204436,No,5PAC6000
2329574,Perfect aire,5PAC8000,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1121980_5PAC8000_11072018110307_70204436,No,5PAC8000
2406179,Perfect aire,5PATW10000,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,12/20/2022,12/20/2022,"United States, Canada",ES_1121980_5PATW10000_12202022024800_80152805,No,5PATW10000
2507951,Perfect aire,5PATW10000,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,06/06/2023,06/06/2023,"United States, Canada",ES_1121980_5PATW10000_06062023122734_80167539,No,5PATW10000
2406180,Perfect aire,5PATW10002,,,,,,,10500,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,743,No,,,,,,,,,12/20/2022,12/20/2022,"United States, Canada",ES_1121980_5PATW10002_12202022024800_80152805,No,5PATW10002
2507952,Perfect aire,5PATW10002,,,,,,,10500,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,743,No,,,,,,,,,06/06/2023,06/06/2023,"United States, Canada",ES_1121980_5PATW10002_06062023122734_80167539,No,5PATW10002
2406181,Perfect aire,5PATW12000,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,12/20/2022,12/20/2022,"United States, Canada",ES_1121980_5PATW12000_12202022024800_80152805,No,5PATW12000
2507953,Perfect aire,5PATW12000,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,06/06/2023,06/06/2023,"United States, Canada",ES_1121980_5PATW12000_06062023122734_80167539,No,5PATW12000
2397285,Midea,MWJUK-18CRN8-MCK8,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,10/20/2020,07/14/2020,"United States, Canada",ES_1138537_MWJUK-18CRN8-MCK8_06072022103204_80055330,No,MWJUK-18CRN8-MCK8
2397286,Midea,MWJUK-25CRN8-MCJ3,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,10/20/2020,07/14/2020,"United States, Canada",ES_1138537_MWJUK-25CRN8-MCJ3_06072022103204_80055330,No,MWJUK-25CRN8-MCJ3
2373523,MobilComfort,MCSD-06,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,02/02/2021,06/18/2020,United States,ES_1145032_MCSD-06_02022021201744_4417840,No,MCSD-06
2373521,MobilComfort,MCSD-08,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,02/02/2021,06/18/2020,United States,ES_1145032_MCSD-08_02032021094657_7682458,No,MCSD-08
2381704,MRCOOL,MWUC08T115,,810063868628,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15.0,38,400,No,,,,,,,,,07/06/2021,07/06/2021,"United States, Canada",ES_1138537_MWUC08T115 _07072021061748_80090089,No,MWUC08T115
2381705,MRCOOL,MWUC10T115,,810063868635,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15.0,38,500,No,,,,,,,,,07/06/2021,07/06/2021,"United States, Canada",ES_1138537_MWUC10T115_07072021061748_80090089,No,MWUC10T115
2381706,MRCOOL,MWUC12T115,,810063868642,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15.0,38,600,No,,,,,,,,,07/06/2021,07/06/2021,"United States, Canada",ES_1138537_MWUC12T115 _07072021061748_80090089,No,MWUC12T115
2362504,NEPO,WS3-06E-201,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,01/17/2020,06/18/2020,United States,ES_1145032_WS3-06E-201_06242020092453_9177667,No,WS3-06E-201
2308364,Norpole,NPRAC10KEWMZ,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,12/15/2017,12/25/2017,"United States, Canada",ES_1107227_NPRAC10KEWMZ_12262017071613_2573153,No,NPRAC10KEWMZ
2330432,Norpole,NPRAC10KEWMZ1,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,11/21/2018,09/30/2018,"United States, Canada",ES_1139258_NPRAC10KEWMZ1_11212018051020_70206237,No,NPRAC10KEWMZ1
2308362,Norpole,NPRAC12KEWMZ,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,12/15/2017,12/25/2017,"United States, Canada",ES_1107227_NPRAC12KEWMZ_12262017071627_2587284,No,NPRAC12KEWMZ
2330433,Norpole,NPRAC12KEWMZ1,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,11/21/2018,09/30/2018,"United States, Canada",ES_1139258_NPRAC12KEWMZ1_11212018051020_70206237,No,NPRAC12KEWMZ1
2308360,Norpole,NPRAC15KEWMZ,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,960,No,,,,,,,,,12/15/2017,12/25/2017,"United States, Canada",ES_1107227_NPRAC15KEWMZ_12262017071648_2608304,No,NPRAC15KEWMZ
2330434,Norpole,NPRAC15KEWMZ1,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,11/21/2018,09/30/2018,"United States, Canada",ES_1139258_NPRAC15KEWMZ1_11212018051020_70206237,No,NPRAC15KEWMZ1
2308358,Norpole,NPRAC6KEWMZ,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,12/15/2017,12/25/2017,"United States, Canada",ES_1107227_NPRAC6KEWMZ_12262017071707_2627201,No,NPRAC6KEWMZ
2330430,Norpole,NPRAC6KEWMZ1,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/21/2018,09/30/2018,"United States, Canada",ES_1139258_NPRAC6KEWMZ1_11212018051020_70206237,No,NPRAC6KEWMZ1
2308366,Norpole,NPRAC8KEWMZ,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,12/15/2017,12/25/2017,"United States, Canada",ES_1107227_NPRAC8KEWMZ_12262017071722_2642745,No,NPRAC8KEWMZ
2330431,Norpole,NPRAC8KEWMZ1,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,11/21/2018,09/30/2018,"United States, Canada",ES_1139258_NPRAC8KEWMZ1_11212018051020_70206237,No,NPRAC8KEWMZ1
2370302,Ocean Breeze,OBZ-05ESN3,,898764001940,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,310,No,,,,,,,,,11/17/2020,11/17/2020,"United States, Canada",ES_1125950_OBZ-05ESN3_11292020090601_80062599,No,OBZ-05ESN3
2370301,Ocean Breeze,OBZ-08ESN3,,898764001940,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,11/17/2020,11/17/2020,"United States, Canada",ES_1125950_OBZ-08ESN3_11292020090601_80062599,No,OBZ-08ESN3
2285160,Ocean Breeze,OBZ-10ESN,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,11/14/2016,11/14/2016,"United States, Canada",ES_1125950_OBZ-10ESN_12022016022222_5342844,No,OBZ-10ESN
2349966,Ocean Breeze,OBZ-10ESN3,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,11/15/2019,11/07/2019,United States,ES_1125950_OBZ-10ESN3_11192019052521_80023995,No,OBZ-10ESN3
2285897,Ocean Breeze,OBZ-12ESN,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,11/14/2016,11/14/2016,"United States, Canada",ES_1125950_OBZ-12ESN_12122016062453_3893204,No,OBZ-12ESN
2349968,Ocean Breeze,OBZ-12ESN3,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,11/15/2019,11/07/2019,United States,ES_1125950_OBZ-12ESN3_11192019052521_80023995,No,OBZ-12ESN3
2349967,Ocean Breeze,OBZ-12WESN,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,11/15/2019,11/07/2019,United States,ES_1125950_OBZ-12WESN_11192019052521_80023995,No,OBZ-12WESN
2351000,Midea,MAW08V1QWT,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,400,No,,,,,,,,,12/01/2019,12/06/2019,"United States, Canada",ES_1138537_MAW08V1QWT_12062019124155_80024169,Yes,MAW08V1QWT
2390570,Midea,MAW08V1QWT,,810004817777,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,400,No,,,,,,,,,01/17/2022,01/17/2022,"United States, Canada",ES_1138537_MAW08V1QWT_01172022024302_80111404,Yes,MAW08V1QWT
2389287,Midea,MAW08V1QWT-S,,810040948466,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,400,No,,,,,,,,,11/13/2021,12/10/2021,"United States, Canada",ES_1138537_MAW08V1QWT-S_12142021120410_80107956,Yes,MAW08V1QWT-S
2334322,Midea,MAW10R1BWT,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,03/01/2019,03/07/2019,"United States, Canada",ES_1138537_MAW10R1BWT_02282019105905_70217291,No,MAW10R1BWT
2389285,Midea,MAW10R1BWT,,810004811911,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,11/13/2021,12/10/2021,"United States, Canada",ES_1138537_MAW10R1BWT_12142021120410_80109026,No,MAW10R1BWT
2370316,Midea,MAW10S1WBL,,810040941399,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,658,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/03/2021,10/15/2021,"United States, Canada",ES_1138537_MAW10S1WBL_11292020090601_80061153,No,MAW10S1WBL
2402249,Midea,MAW10S1WBL-T,,810040947704,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,658,Yes,,,,,,,,,09/29/2022,09/29/2022,"United States, Canada",ES_1138537_MAW10S1WBL-T_10032022110102_80143146,No,MAW10S1WBL-T
2370321,Midea,MAW10S1WWT,,810040941382,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,658,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/03/2021,10/15/2021,"United States, Canada",ES_1138537_MAW10S1WWT_11292020090601_80061153,No,MAW10S1WWT
2402248,Midea,MAW10S1WWT-T,,810040947889,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,658,Yes,,,,,,,,,09/29/2022,09/29/2022,"United States, Canada",ES_1138537_MAW10S1WWT-T_10032022110102_80143146,No,MAW10S1WWT-T
2333408,Midea,MAW10S1YWT,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1138537_MAW10S1YWT_02122019125600_70211114,No,MAW10S1YWT
2370317,Midea,MAW10S1YWT,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,658,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/07/2020,10/29/2020,United States,ES_1138537_MAW10S1YWT_11292020090601_80061153,No,MAW10S1YWT
2333409,Midea,MAW10S1YWT-E,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1138537_MAW10S1YWT-E_02122019125600_70211114,No,MAW10S1YWT-E
2370318,Midea,MAW10S1YWT-E,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,658,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/07/2020,10/29/2020,United States,ES_1138537_MAW10S1YWT-E_11292020090601_80061153,No,MAW10S1YWT-E
2404713,Midea,MAW10S1YWT-E,,810004811577,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,658,Yes,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MAW10S1YWT-E_11182022085240_80147335,No,MAW10S1YWT-E
2351001,Midea,MAW10V1QWT,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,500,No,,,,,,,,,12/01/2019,12/06/2019,"United States, Canada",ES_1138537_MAW10V1QWT_12062019124155_80024169,Yes,MAW10V1QWT
2390571,Midea,MAW10V1QWT,,810004817784,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,500,No,,,,,,,,,01/17/2022,01/17/2022,"United States, Canada",ES_1138537_MAW10V1QWT_01172022024302_80111404,Yes,MAW10V1QWT
2402251,Midea,MAW12AV1QWT,,840296502907,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,600,No,,,,,,,,,09/29/2022,09/29/2022,"United States, Canada",ES_1138537_MAW12AV1QWT_10032022110102_80143559,Yes,MAW12AV1QWT
2334323,Midea,MAW12R1BWT,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,03/01/2019,03/07/2019,"United States, Canada",ES_1138537_MAW12R1BWT_02282019105905_70217291,No,MAW12R1BWT
2389286,Midea,MAW12R1BWT,,810004811928,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,11/13/2021,12/10/2021,"United States, Canada",ES_1138537_MAW12R1BWT_12142021120410_80109026,No,MAW12R1BWT
2370314,Midea,MAW12S1WWT,,810040941405,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,790,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/03/2021,10/15/2021,"United States, Canada",ES_1138537_MAW12S1WWT_11292020090601_80061153,No,MAW12S1WWT
2402250,Midea,MAW12S1WWT-T,,810040947711,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,790,Yes,,,,,,,,,09/29/2022,09/29/2022,"United States, Canada",ES_1138537_MAW12S1WWT-T_10032022110102_80143146,No,MAW12S1WWT-T
2333410,Midea,MAW12S1YWT,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1138537_MAW12S1YWT_02122019125600_70211114,No,MAW12S1YWT
2370319,Midea,MAW12S1YWT,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,790,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/07/2020,10/29/2020,United States,ES_1138537_MAW12S1YWT_11292020090601_80061153,No,MAW12S1YWT
2404714,Midea,MAW12S1YWT,,817986028986,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,790,Yes,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MAW12S1YWT_11182022085240_80147335,No,MAW12S1YWT
2333411,Midea,MAW12S1YWT-E,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1138537_MAW12S1YWT-E_02122019125600_70211114,No,MAW12S1YWT-E
2370320,Midea,MAW12S1YWT-E,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,790,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/07/2020,10/29/2020,United States,ES_1138537_MAW12S1YWT-E_11292020090601_80061153,No,MAW12S1YWT-E
2351002,Midea,MAW12V1QWT,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,600,No,,,,,,,,,12/01/2019,12/06/2019,"United States, Canada",ES_1138537_MAW12V1QWT_12062019124155_80024169,Yes,MAW12V1QWT
2390572,Midea,MAW12V1QWT,,810004817791,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,600,No,,,,,,,,,01/17/2022,01/17/2022,"United States, Canada",ES_1138537_MAW12V1QWT_01172022024302_80111404,Yes,MAW12V1QWT
2389288,Midea,MAW12V1QWT-S,,810040948473,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,600,No,,,,,,,,,11/13/2021,12/10/2021,"United States, Canada",ES_1138537_MAW12V1QWT-S_12142021120410_80107956,Yes,MAW12V1QWT-S
2334324,Midea,MAW15R1BWT,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,03/01/2019,03/07/2019,"United States, Canada",ES_1138537_MAW15R1BWT_02282019105905_70217291,No,MAW15R1BWT
2452988,Midea,MAW15R1BWT,,,,,,,14500,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.3,6,962,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,03/30/2023,03/30/2023,"United States, Canada",ES_1138537_MAW15R1BWT7_04032023141605_80162432,No,MAW15R1BWT
2371317,Midea,MAW15S1WWT,,810040941412,,,,,14500,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.3,6,962,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/03/2021,10/15/2021,"United States, Canada",ES_1138537_MAW15S1WWT_12232020121854_80066460,No,MAW15S1WWT
2334224,Midea,MAW18R2BWT,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,03/05/2019,03/06/2019,"United States, Canada",ES_1138537_MAW18R2BWT_03062019042108_6068863,No,MAW18R2BWT
2452989,Midea,MAW18R2BWT,,,,,,,18000,,Through the Wall,,,No,None,"9. Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,27,1144,No,,,,,,,,,03/30/2023,03/30/2023,"United States, Canada",ES_1138537_MAW18R2BWT7_04032023141605_80162432,No,MAW18R2BWT
2370303,Midea,MAW18S2WWT,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.8,10,1144,No,,,,,,,,,11/07/2020,10/29/2020,United States,ES_1138537_MAW18S2WWT_11292020090601_80061153,No,MAW18S2WWT
2334226,Midea,MAW25R2BWT,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,03/05/2019,03/06/2019,"United States, Canada",ES_1138537_MAW25R2BWT_03062019042132_6092547,No,MAW25R2BWT
2452990,Midea,MAW25R2BWT,,,,,,,25000,,Through the Wall,,,No,None,"10. Without reverse cycle, without louvered sides, and 20,000 Btu/h or more",No,No,,,10.3,10,1820,No,,,,,,,,,03/30/2023,03/30/2023,"United States, Canada",ES_1138537_MAW25R2BWT7_04032023141605_80162432,No,MAW25R2BWT
