ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2208196,KitchenAid,KB*S19KC*,,883049288710;883049288727;883049288734;883049341125;883049341705,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,65.5,29.6,18.6,23.0,469,521.0,10.0,,,No,,,,,03/17/2014,03/28/2014,"United States, Canada",ES_0022856_RF36NDFSS*_03282014113824_2714961,No,KB.S19KC.
2272140,KitchenAid,KB*S19KC*,,883049288710;883049288727;883049288734;883049341125;883049341705,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,65.5,29.6,18.6,23.0,553,605.0,10.0,,,No,,,,,04/15/2016,06/14/2016,"United States, Canada",ES_0022856_KB*S19KC*_07112016115240_70084302,No,KB.S19KC.
2217319,KitchenAid,KBWG11NCSS,,883049278162,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,74.0,24.0,11.3,14.0,397,441.0,10.0,,,No,,,,,08/01/2014,08/12/2014,"United States, Canada",ES_22856_KBWG11NCSS_08132014180313_2993577,No,KBWG11NCSS
2388080,Jenn Air,JBTF*30NMX **,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,84.5,30.0,15.5,18.4,540,594.0,11.0,,,No,,,,,10/15/2021,11/02/2021,"United States, Canada",ES_22856_JBTF*30NMX **_111020211310630_6100979,No,JBTF.30NMX ..
2235834,Kalamazoo Outdoor Gourmet,HK15BO-3-1L,",HK15BO-3-1LL,; ,HK15BO-3-1R,; ,HK15BO-3-1RL,; ,HK15BO-3-2L,; ,HK15BO-3-2LL,; ,HK15BO-3-2R,; ,HK15BO-3-2RL,; HK15BO-3-1L,HK15BO-3-1L,",,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.3,14.9,2.8,2.8,254,285.0,11.0,,,No,,,,,09/15/2014,02/20/2015,"United States, Canada",ES_1131133_HK15BO-3-1L_02212015125122_3082629,No,HK15BO-3-1L
2233778,Kalamazoo Outdoor Gourmet,HK15RO-3-1L,",HC24R*-3-1**,; ,HK15RO-3-1LL,; ,HK15RO-3-1R,; ,HK15RO-3-1RL,; ,HK15RO-3-2L,; ,HK15RO-3-2LL,; ,HK15RO-3-2R,; ,HK15RO-3-2RL,; HK15RO-3-1L,HK15RO-3-1L,",,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.3,23.9,5.2,5.2,274,307.0,11.0,,,No,,,,,09/15/2014,02/20/2015,"United States, Canada",ES_1131133_HK15RO-3-1L_02212015130528_3928435,No,HK15RO-3-1L
2233759,Kalamazoo Outdoor Gourmet,HK24BO-3-1L,",HK24BO-3-1LL,; ,HK24BO-3-1R,; ,HK24BO-3-1RL,; ,HK24BO-3-2L,; ,HK24BO-3-2LL,; ,HK24BO-3-2R,; ,HK24BO-3-2RL,; ,HP24B*-3-1**,; HK24BO-3-1L,HK24BO-3-1L,",,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.3,23.9,5.2,5.2,275,307.0,10.0,,,No,,,,,09/15/2014,02/20/2015,"United States, Canada",ES_1131133_HK24BO-3-1L_02202015195626_2186626,No,HK24BO-3-1L
2233777,Kalamazoo Outdoor Gourmet,HK24RO-3-1L,",HK24RO-3-1LL,; ,HK24RO-3-1R,; ,HK24RO-3-1RL,; ,HK24RO-3-2L,; ,HK24RO-3-2LL,; ,HK24RO-3-2R,; ,HK24RO-3-2RL,; ,HP24R*-3-1**,; HK24RO-3-1L,HK24RO-3-1L,",,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.3,23.9,5.2,5.2,275,307.0,10.0,,,No,,,,,09/15/2014,02/20/2015,"United States, Canada",ES_1131133_HK24RO-3-1L_02202015224926_2566013,No,HK24RO-3-1L
2210430,Kegco,MDC160-1**,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.6,1.6,207,232.0,11.0,,,No,,,,,05/01/2014,03/20/2014,United States,ES_1030337_MDC160-1**_05052014235403_4043561,No,MDC160-1..
2210431,Kegco,MDC240-1**,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,24.8,17.5,2.4,2.4,213,238.0,11.0,,,No,,,,,05/01/2014,03/20/2014,United States,ES_1030337_MDC240-1**_05052014235340_4020996,No,MDC240-1..
2210432,Kegco,MDC315-2**,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.0,18.5,3.1,3.8,270,358.0,25.0,,,No,,,,,05/01/2014,03/20/2014,United States,ES_1030337_MDC315-2**_05052014235352_4032834,No,MDC315-2..
2210433,Kegco,MDC330-1**,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.6,3.3,3.3,220,245.0,10.0,,,No,,,,,05/01/2014,03/20/2014,United States,ES_1030337_MDC330-1**_05052014235426_4066482,No,MDC330-1..
2210434,Kegco,MDC445-1**,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,19.7,4.4,4.4,226,254.0,11.0,,,No,,,,,05/01/2014,03/20/2014,United States,ES_1030337_MDC445-1**_05052014235445_4085044,No,MDC445-1..
2272955,Kenmore,111.6121*61*,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,66.0,32.9,20.8,25.3,393,438.0,10.0,,,No,,,,,07/31/2016,07/21/2016,"United States, Canada",ES_15649_111.6121*61*_07222016050333_3813618,Yes,111.6121.61.
2376449,Kenmore,111.6941####,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.4,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,04/27/2021,04/27/2021,United States,ES_0015649_111.6941####_04282021091515_80080575,No,111.6941....
2375640,Kenmore,111.69412,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.4,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,04/01/2021,03/29/2021,United States,ES_0015649_111.69412_03312021085026_80076804,No,111.69412
2375641,Kenmore,111.69415,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.4,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,04/01/2021,03/29/2021,United States,ES_0015649_111.69415_03312021085026_80076804,No,111.69415
2376448,Kenmore,111.6942####,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.4,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,04/27/2021,04/27/2021,United States,ES_0015649_111.6942#### _04282021091515_80080575,No,111.6942....
2375638,Kenmore,111.69422,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.4,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,04/01/2021,03/29/2021,United States,ES_0015649_111.69422_03312021085026_80076804,No,111.69422
2375639,Kenmore,111.69425,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.4,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,04/01/2021,03/29/2021,United States,ES_0015649_111.69425_03312021085026_80076804,No,111.69425
2272956,Kenmore,111.7121*61*,,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,No,Yes,Yes,66.0,32.9,20.8,25.3,472,522.0,11.0,,,No,,,,,07/31/2016,07/22/2016,"United States, Canada",ES_15649_111.7121*61*_07222016052808_5288216,Yes,111.7121.61.
2333784,Kenmore,111.7303****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,69.8,36.0,25.5,31.4,680,766.0,13.0,,,No,,,,,04/01/2019,02/18/2019,"United States, Canada",ES_15649_111.7303****_02202019042755_6875616,No,111.7303....
2272368,Kenmore,111.7304*61*,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,69.8,36.0,25.6,31.5,681,767.0,13.0,,,No,,,,,03/30/2015,07/13/2016,"United States, Canada",ES_15649_111.7304*61*_07142016075413_2853594,No,111.7304.61.
2302192,Kenmore,111.7324****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,69.8,36.0,25.5,31.4,695,766.0,10.0,,,No,,,,,10/16/2017,08/16/2017,"United States, Canada",ES_15649_111.7324****_08172017013342_3622927,No,111.7324....
2333785,Kenmore,111.7330****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,69.8,36.0,25.5,31.4,680,766.0,13.0,,,No,,,,,04/01/2019,02/18/2019,"United States, Canada",ES_15649_111.7330****_02202019042813_6893148,No,111.7330....
2357715,Kenmore,111.7332****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.1,35.9,30.6,37.4,748,821.0,10.0,,,No,,,,,04/13/2020,03/27/2020,"United States, Canada",ES_15649_111.7332****_03272020104829_6109057,No,111.7332....
2370682,Kenmore,111.*8****,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.6,19.1,4.4,4.4,228,254.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,11/30/2020,12/03/2020,United States,ES_15649_111.*8****_120920201032674_4774416,No,111..8....
2321560,Kenmore,111.9903*,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.3,19.5,3.2,3.9,320,359.0,11.0,,,No,,,,,06/14/2018,06/11/2018,"United States, Canada",ES_0015649_111.9903*_06082018031703_70187413,No,111.9903.
2321559,Kenmore,111.99033810,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.3,19.5,3.2,3.9,320,359.0,11.0,,,No,,,,,06/14/2018,06/11/2018,"United States, Canada",ES_0015649_111.99033810_06082018031703_70187413,No,111.99033810
2365146,Kenmore,111.99063***,",,“*” indicate features of color and model name.",,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.3,18.5,3.0,3.7,318,358.0,11.0,,,No,,,,,08/27/2020,08/28/2020,"United States, Canada",ES_15649_111.99063***_08282020034149_6109620,No,111.99063...
2365147,Kenmore,111.99063810,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.3,18.5,3.0,3.7,318,358.0,11.0,,,No,,,,,08/27/2020,08/28/2020,"United States, Canada",ES_15649_111.99063810_08282020034114_6074860,No,111.99063810
2295674,Kenmore,17747,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.8,19.1,3.4,3.4,220,246.0,11.0,,,No,,,,,06/15/2017,05/08/2017,"United States, Canada",ES_1108549_17747_05082017094300_70135624,No,17747
2295673,Kenmore,17762,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,24.7,19.1,2.6,2.6,214,239.0,10.0,,,No,,,,,06/15/2017,05/08/2017,"United States, Canada",ES_1108549_17762_05082017094300_70135624,No,17762
2295672,Kenmore,17764,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.5,17.5,1.7,1.6,208,232.0,10.0,,,No,,,,,06/15/2017,05/08/2017,"United States, Canada",ES_1108549_17764_05082017094300_70135624,No,17764
2208210,Kenmore,6936*,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,65.5,29.6,18.6,23.0,469,521.0,10.0,,,No,,,,,10/07/2013,03/28/2014,"United States, Canada",ES_0022856_6936*_03282014113839_2714961,No,6936.
2272139,Kenmore,6936*,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,65.5,29.6,18.6,23.0,553,605.0,10.0,,,No,,,,,04/15/2016,06/14/2016,"United States, Canada",ES_0022856_6936*_07112016115240_70084302,No,6936.
2208213,Kenmore,6938*,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,68.9,32.6,22.1,27.0,500,556.0,10.0,,,No,,,,,10/07/2013,03/28/2014,"United States, Canada",ES_0022856_6938*_03282014113842_2714961,No,6938.
2272130,Kenmore,6938*,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.9,32.6,22.1,27.0,584,640.0,10.0,,,No,,,,,10/07/2013,06/14/2016,"United States, Canada",ES_0022856_6938*_07112016115240_70084302,No,6938.
2376451,Kenmore,6941#,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.4,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,04/27/2021,04/27/2021,United States,ES_0015649_6941# _04282021091515_80080575,No,6941.
2376450,Kenmore,6942#,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.4,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,04/27/2021,04/27/2021,United States,ES_0015649_6942# _04282021091515_80080575,No,6942.
2343611,Kenmore,7035#,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.8,35.8,22.1,27.6,665,731.0,10.0,,,Yes,Wi-Fi,Yes,ThinQ,Yes,08/05/2019,07/29/2019,"United States, Canada",ES_0015649_7035#_08062019051846_80012505,No,7035.
2203491,Kenmore,7132#,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.5,29.8,21.8,27.3,587,643.0,10.0,,,No,,,,,03/10/2014,01/28/2014,"United States, Canada",ES_1118034_7132#_01282014023919_2697957,No,7132.
2350381,Kenmore,7135*,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.8,35.8,26.0,32.7,708,778.0,10.0,,,Yes,Wi-Fi,Yes,ThinQ,Yes,11/25/2019,11/20/2019,"United States, Canada",ES_0015649_7135*_11262019015458_80025822,No,7135.
2344654,Kenmore,7141*,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.8,32.8,25.1,31.4,608,679.0,12.0,,,No,,,,,08/10/2019,07/30/2019,"United States, Canada",ES_1118034_7141*_08152019043629_80014082,No,7141.
2344653,Kenmore,7414*,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.8,32.8,24.5,30.7,692,759.0,10.0,,,Yes,Wi-Fi,Yes,ThinQ,Yes,08/10/2019,07/30/2019,"United States, Canada",ES_1118034_7414*_08152019043629_80014082,No,7414.
2353786,Kenmore,7704*,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.8,32.8,25.5,31.8,562,682.0,20.0,,,No,,,,,01/25/2020,01/16/2020,"United States, Canada",ES_0015649_7704*_01172020040503_80031579,No,7704.
2272224,Kenmore,9961*61*,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.5,17.5,1.7,1.6,208,232.0,10.0,,,No,,,,,07/12/2016,07/12/2016,"United States, Canada",ES_0015649_9961*61*_07112016112937_70087667,No,9961.61.
2272227,Kenmore,9965*61*,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,24.7,19.1,2.6,2.6,214,239.0,10.0,,,No,,,,,07/12/2016,07/12/2016,"United States, Canada",ES_0015649_9965*61*_07112016112937_70087667,No,9965.61.
2272228,Kenmore,9966*61*,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.1,19.1,3.1,3.8,320,358.0,11.0,,,No,,,,,07/12/2016,07/12/2016,"United States, Canada",ES_0015649_9966*61*_07112016112937_70087667,No,9966.61.
2272226,Kenmore,9968*61*,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.9,4.3,4.3,228,253.0,10.0,,,No,,,,,07/12/2016,07/12/2016,"United States, Canada",ES_0015649_9968*61*_07112016112937_70087667,No,9968.61.
2272225,Kenmore,9969*61*,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.8,19.1,3.4,3.4,220,246.0,11.0,,,No,,,,,07/12/2016,07/12/2016,"United States, Canada",ES_0015649_9969*61*_07112016112937_70087667,No,9969.61.
2210412,Kenmore,99789,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,19.7,4.4,4.4,226,254.0,11.0,,,No,,,,,02/28/2014,03/14/2014,"United States, Canada",ES_31914_99789_05052014192028_7628692,No,99789
2453344,Kenmore,KMR11MS2EA16C,,,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,67.1,23.6,11.1,11.1,249,280.0,11.0,,,No,,,,,04/12/2023,04/02/2023,"United States, Canada",ES_0015649_KMR11MS2EA16C_04142023094112_80162419,No,KMR11MS2EA16C
2453348,Kenmore,KMR31TS1E02,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.9,19.1,3.0,3.8,322,358.0,10.0,,,No,,,,,04/12/2023,04/02/2023,"United States, Canada",ES_0015649_KMR31TS1E02_04142023094113_80162419,No,KMR31TS1E02
2453349,Kenmore,KMR46TS1E04,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,48.1,19.1,4.6,5.6,325,369.0,12.0,,,No,,,,,04/12/2023,04/02/2023,"United States, Canada",ES_0015649_KMR46TS1E04_04142023094113_80162419,No,KMR46TS1E04
2231604,KitchenAid,KRBX102E****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,68.9,32.6,22.1,27.0,500,556.0,10.0,,,No,,,,,04/13/2015,01/21/2015,"United States, Canada",ES_0022856_KRBX102E****_01222015023403_70021581,No,KRBX102E....
2272137,KitchenAid,KRBX102E****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.9,32.6,22.1,27.0,584,640.0,10.0,,,No,,,,,04/13/2015,06/14/2016,"United States, Canada",ES_0022856_KRBX102E****_07112016115240_70084302,No,KRBX102E....
2321494,KOOLATRON,059586611100,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.5,19.1,1.7,1.7,230,232.0,1.0,,,No,,,,,03/30/2018,01/30/2018,"United States, Canada",ES_1108549_059586611100_06212018123116_6666666_,No,059586611100
2375982,KOOLATRON,KBC-130SS,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,19.7,4.4,4.4,226,254.0,11.0,,,No,,,,,03/25/2021,03/24/2021,Canada,ES_1137414_KBC-130SS_032420210035677_1232310,No,KBC-130SS
2375979,KOOLATRON,KBC-46SS,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.6,1.6,207,232.0,11.0,,,No,,,,,03/25/2021,03/24/2021,Canada,ES_1137414_KBC-46SS_032420210034423_8706564,No,KBC-46SS
2403055,KOOLATRON,KBC-46SS,,059586611100,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.6,1.6,207,232.0,11.0,,,No,,,,,10/10/2022,10/10/2022,Canada,ES_1137414_KBC-46SS_10112022120148_80142518,No,KBC-46SS
2375980,KOOLATRON,KBC-88B,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.6,3.3,3.3,220,245.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/04/2023,01/09/2023,Canada,ES_1137414_KBC-88B_032420210034584_5624652,No,KBC-88B
2375981,KOOLATRON,KBC-88W,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.6,3.3,3.3,220,245.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/04/2023,01/09/2023,Canada,ES_1137414_KBC-88W_032420210034992_1483308,No,KBC-88W
2472836,KOOLMORE,KM-RERFDSS-18C,,810019864940,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.7,29.5,18.4,22.7,465,518.0,10.0,,,No,,,,,04/28/2023,04/25/2023,"United States, Canada",ES_1147715_05082023134327_KM-RERFDSS-18C_80165602,No,KM-RERFDSS-18C
2472837,KOOLMORE,KM-RERFDSS-18C,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,66.7,29.5,18.4,22.7,549,602.0,10.0,,,No,,,,,04/28/2023,04/25/2023,"United States, Canada",ES_1147715_05082023134328_KM-RERFDSS-18C_80165602,No,KM-RERFDSS-18C
2453183,KUCHT,KR300TR,,616833175206,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.6,29.8,16.7,16.7,325,362.0,10.0,,,No,,,,,03/30/2023,04/11/2023,"United States, Canada",ES_1145610_KR300TR_03292023133545_2012881,No,KR300TR
2404249,L2,LRB19B5A***,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.4,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,11/08/2022,05/13/2022,Canada,ES_1147914_LRB19B5A***_11082022081809_80126055,No,LRB19B5A...
2400220,L2,LRT18S4ASTC,,687636005618,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67.0,33.0,18.0,21.0,362,403.0,10.0,,,No,,,,,08/01/2022,08/16/2022,Canada,ES_1147914_LRT18S4ASTC_08162022030072_5061986,Yes,LRT18S4ASTC
2400219,L2,LRT18S4AWWC,,687636005601,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67.0,33.0,18.0,21.0,362,403.0,10.0,,,No,,,,,08/01/2022,08/16/2022,Canada,ES_1147914_LRT18S4AWWC_081620220301917_5711380,Yes,LRT18S4AWWC
2500277,L2,LRU14F3ASTC,,,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,61.8,28.0,13.8,13.8,204,299.0,32.0,,,No,,,,,05/28/2023,05/17/2023,Canada,ES_1147914_LRU14F3ASTC_00000000000000_0000000,No,LRU14F3ASTC
2500278,L2,LRU14F3AWWC,,,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,61.8,28.0,13.8,13.8,204,299.0,32.0,,,No,,,,,05/28/2023,05/17/2023,Canada,ES_1147914_LRU14F3AWWC_00000000000000_0000000,No,LRU14F3AWWC
2395271,Landmark,L3015UI1WSG-LH,",L3015UI1WPR-LH,; ,L3015UI1WPR-RH,; ,L3015UI1WSG-RH,",846844012621;846844012683;846844012850;846844012911,Compact Cooler,3 - Freestanding Compact Cooler,,Yes,No,No,No,No,34.0,15.0,2.9,2.9,141,179.0,21.0,,,No,,,,,05/13/2022,04/27/2022,"United States, Canada",ES_1074063_L3015UI1WSG-LH_04222022161558_3196069,No,L3015UI1WSG-LH
2395270,Landmark,L3024UI1WSG-LH,",L3024UI1WPR-LH,; ,L3024UI1WPR-RH,; ,L3024UI1WSG-RH,",846844012645;846844012706;846844012874;846844012935,Compact Cooler,3 - Freestanding Compact Cooler,,Yes,No,No,No,No,34.0,23.8,5.2,5.2,156,197.0,21.0,,,No,,,,,05/13/2022,04/27/2022,"United States, Canada",ES_1074063_L3024UI1WSG-LH_04222022160718_720788,No,L3024UI1WSG-LH
2395266,Landmark,L3024UI2WSG-LH,",L3024UI2WPR-LH,; ,L3024UI2WPR-RH,; ,L3024UI2WSG-RH,",846844012669;846844012720;846844012898;846844012959,Compact Cooler,3 - Freestanding Compact Cooler,,Yes,No,No,No,No,34.0,23.8,4.8,4.8,153,194.0,21.0,,,No,,,,,05/13/2022,04/27/2022,"United States, Canada",ES_1074063_L3024UI2WSG-LH_04242022113842_5794488,No,L3024UI2WSG-LH
2255933,LG,LDNS22220*,,772454067068;772454067075,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,68.5,29.8,22.1,27.6,505,561.0,10.0,,,No,,,,,12/28/2015,12/28/2015,"United States, Canada",ES_1118034_LDNS22220*_01052016102558_70058957,No,LDNS22220.
2407771,LG,LRFXC2606*,,195174057339,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.3,35.8,25.5,32.1,699,772.0,11.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,ThinQ,Yes,02/03/2023,01/23/2023,"United States, Canada",ES_1118034_LRFXC2606*_02012023102503_80156747,No,LRFXC2606.
