ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2262289,Garrison,2498533,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498533_03122016011310_5190300,No,2498533
2262290,Garrison,2498534,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498534_03122016011332_5212651,No,2498534
2262291,Garrison,2498535,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498535_03122016011342_5222664,No,2498535
2262292,Garrison,2498536,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498536_03122016011357_5237033,No,2498536
2265158,Garrison,2498537,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,960,No,,,,,,,,,04/15/2016,04/21/2016,"United States, Canada",ES_1095007_2498537_04222016062011_6011302,No,2498537
2262293,Garrison,2498538,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498538_03122016011410_5250657,No,2498538
2262294,Garrison,2498539,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498539_03122016011424_5264841,No,2498539
2289417,GE,AEC08LW*#,,084691823643,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,01/23/2017,01/26/2017,United States,ES_1123206_AEC08LW*#_01242017140044_7221185,No,AEC08LW..
2306169,GE,AEC08LXL1,,084691830726,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEC08LXL1_11072017153957_9882318,No,AEC08LXL1
2328593,GE,AEC08LY*#,",AEF08LY*#,; ,AEK08LY*#,",084691843368;084691843979;084691844105,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,,A - Built-in,,,,,,Yes,10/15/2018,10/30/2018,United States,ES_1123206_AEC08LY*#_10162018164159_9595300,No,AEC08LY..
2306170,GE,AEC10AXL1,,084691830719,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,638,No,,,,,,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEC10AXL1_11072017154138_5889856,No,AEC10AXL1
2306172,GE,AEC12AXH1,,084691830702,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,756,No,,,,,,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEC12AXH1_11082017182233_4758722,No,AEC12AXH1
2328542,GE,AEC14AY*#,",AHC14AY*#,",084691842828;084691843948,,,,,14000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.3,6,929,Yes,,A - Built-in,,,,,,Yes,10/15/2018,10/29/2018,United States,ES_1123206_AEC14AY*#_10162018160709_219537,No,AEC14AY..
2254746,GE,AEH06LX*#,",AEM06LX*#,",084691830306;084691830375,,,,,6050,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,375,No,,,,,,,,,01/01/2016,12/11/2015,United States,ES_1123206_AEM06LV**_11252015150023_4281885,No,AEH06LX..
2306171,GE,AEH08LX*#,,084691830368,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEH08LX*#_11072017154423_3867608,No,AEH08LX..
2374172,GREE,GJC10BL-A6NRND2D,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,638,No,,,,,,,,,01/20/2021,10/30/2019,"United States, Canada",ES_1105164_GJC10BL-A6NRND2D_02192021124622_80066832,No,GJC10BL-A6NRND2D
2395115,GREE,GJC10BL-A6NRND2K,,,,,,,10100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,631,No,,,,,,,,,04/15/2022,02/10/2022,"United States, Canada",ES_1105164_GJC10BL-A6NRND2K_04262022082802_80123603,No,GJC10BL-A6NRND2K
2374170,GREE,GJC10BL-A6NRNE2D,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,638,No,,,,,,,,,01/20/2021,10/30/2019,"United States, Canada",ES_1105164_GJC10BL-A6NRNE2D_02192021124622_80066832,No,GJC10BL-A6NRNE2D
2328325,GREE,GJC10BL-A6NRNH2B,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,638,No,,,,,,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC10BL-A6NRNH2B_10232018124440_70199136,No,GJC10BL-A6NRNH2B
2349709,GREE,GJC10BL-A6NRNH2D,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,638,No,,,,,,,,,11/15/2019,10/30/2019,"United States, Canada",ES_1105164_GJC10BL-A6NRNH2D_10302019023155_80021133,No,GJC10BL-A6NRNH2D
2344706,GREE,GJC10BR-A6NRNJ1A,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,638,No,,,,,,,,,08/15/2019,08/02/2019,"United States, Canada",ES_1105164_GJC10BR-A6NRNJ1A_08122019125821_80011271,No,GJC10BR-A6NRNJ1A
2370347,GREE,GJC12BR-A6NRNC5C,,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,756,No,,,,,,,,,10/01/2020,11/19/2020,"United States, Canada",ES_1105164_GJC12BR-A6NRNC5C_11302020071528_80061811,No,GJC12BR-A6NRNC5C
2388815,GREE,GJC12BR-A6NRNC5D,,,,,,,12300,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,769,No,,,,,,,,,08/27/2021,08/27/2021,"United States, Canada",ES_1108715_GJC12BR-A6NRNC5D_12062021053151_80104463,No,GJC12BR-A6NRNC5D
2374173,GREE,GJC12BR-A6NRND2B,,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,756,No,,,,,,,,,01/20/2021,10/30/2019,"United States, Canada",ES_1105164_GJC12BR-A6NRND2B_02192021124622_80066832,No,GJC12BR-A6NRND2B
2395117,GREE,GJC12BR-A6NRND2D,,,,,,,12300,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,769,No,,,,,,,,,04/15/2022,08/27/2021,"United States, Canada",ES_1105164_GJC12BR-A6NRND2D_04262022082802_80123603,No,GJC12BR-A6NRND2D
2374171,GREE,GJC12BR-A6NRNE2B,,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,756,No,,,,,,,,,01/20/2021,10/30/2019,"United States, Canada",ES_1105164_GJC12BR-A6NRNE2B_02192021124622_80066832,No,GJC12BR-A6NRNE2B
2328326,GREE,GJC12BR-A6NRNH2A,,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,756,No,,,,,,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC12BR-A6NRNH2A_10232018124440_70199136,No,GJC12BR-A6NRNH2A
2349710,GREE,GJC12BR-A6NRNH2B,,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,756,No,,,,,,,,,11/15/2019,10/30/2019,"United States, Canada",ES_1105164_GJC12BR-A6NRNH2B_10302019023155_80021133,No,GJC12BR-A6NRNH2B
2344705,GREE,GJC12BR-A6NRNJ1A,,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,756,No,,,,,,,,,08/15/2019,08/02/2019,"United States, Canada",ES_1105164_GJC12BR-A6NRNJ1A_08122019125821_80011271,No,GJC12BR-A6NRNJ1A
2374174,GREE,GJC15BY-A6NRNE2A,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,953,No,,,,,,,,,01/20/2021,05/14/2020,"United States, Canada",ES_1105164_GJC15BY-A6NRNE2A_02192021124622_80066832,No,GJC15BY-A6NRNE2A
2328327,GREE,GJC15BY-A6NRNH2A,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,953,No,,,,,,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC15BY-A6NRNH2A_10232018124440_70199136,No,GJC15BY-A6NRNH2A
2349713,GREE,GJC15BY-A6NRNH2B,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,953,No,,,,,,,,,11/15/2019,10/30/2019,"United States, Canada",ES_1105164_GJC15BY-A6NRNH2B_10302019023155_80021133,No,GJC15BY-A6NRNH2B
2360333,GREE,GJC18BY-D3NRNC5C,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,05/15/2020,05/12/2020,"United States, Canada",ES_1105164_GJC18BY-D3NRNC5C_05122020102040_8840944,No,GJC18BY-D3NRNC5C
2470745,GREE,GJC18BY-D6NRNC5B,,,,,,,18800,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1195,No,,,,,,,,,03/25/2023,03/31/2023,"United States, Canada",ES_1105164_GJC18BY-D6NRNC5B4_04242023134159_80159281,No,GJC18BY-D6NRNC5B
2470746,GREE,GJC25BN-D6NRNC5B,,,,,,,24600,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1791,No,,,,,,,,,03/23/2023,03/31/2023,"United States, Canada",ES_1105164_GJC25BN-D6NRNC5B4_04242023134159_80159281,No,GJC25BN-D6NRNC5B
2383412,GREE,GWA06BTE,,192487344781,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,08/01/2021,08/10/2021,"United States, Canada",ES_1105164_GWA06BTE_08132021020111_5550000_,No,GWA06BTE
2383413,GREE,GWA08BTE,,192487344798,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,08/01/2021,08/10/2021,"United States, Canada",ES_1105164_GWA08BTE_08132021020111_5550000_,No,GWA08BTE
2383414,GREE,GWA10BTE,,192487344804,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,638,No,,,,,,,,,08/01/2021,08/10/2021,"United States, Canada",ES_1105164_GWA10BTE_08132021020111_5550000_,No,GWA10BTE
2383415,GREE,GWA12BTE,,192487344811,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,756,No,,,,,,,,,08/01/2021,08/10/2021,"United States, Canada",ES_1105164_GWA12BTE_08132021020111_5550000_,No,GWA12BTE
2383416,GREE,GWA15BTE,,192487344828,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,953,No,,,,,,,,,08/01/2021,08/10/2021,"United States, Canada",ES_1105164_GWA15BTE_08132021020111_5550000_,No,GWA15BTE
2379824,GREE,GWA18BTE,,192487344835,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,06/15/2021,06/18/2021,United States,ES_1105164_GWA18BTE_061820210013644_3540696,No,GWA18BTE
2371559,Hisense,AW-25CW3RDFUE10,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,12/30/2020,12/31/2020,"United States, Canada",ES_1115137_AW-25CW3RDFUE10_122920202139805_9605226,No,AW-25CW3RDFUE10
2371558,Hisense,AW-25CW3RDGUE10,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,12/30/2020,12/31/2020,"United States, Canada",ES_1115137_AW-25CW3RDGUE10_122920202139786_8808811,No,AW-25CW3RDGUE10
2406403,Hisense,HAW1023CW1T,,810088362156,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,500,No,,,,,,,,,12/18/2022,12/29/2022,Canada,ES_1115137_HAW1023CW1T_12212022181018_7817041,Yes,HAW1023CW1T
2394597,Honeywell,HAC10-B,,811691027258,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,04/07/2022,04/07/2022,"United States, Canada",ES_1138537_HAC10-B_04112022061537_80119261,No,HAC10-B
2394599,Honeywell,HAC12-B,,811691027265,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,04/07/2022,04/07/2022,"United States, Canada",ES_1138537_HAC12-B_04112022061537_80119261,No,HAC12-B
2394593,Honeywell,HAC6-B,,811691027234,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,04/07/2022,04/07/2022,"United States, Canada",ES_1138537_HAC6-B_04112022061537_80119261,No,HAC6-B
2394595,Honeywell,HAC8-B,,811691027241,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,04/07/2022,04/07/2022,"United States, Canada",ES_1138537_HAC8-B_04112022061537_80119261,No,HAC8-B
2394602,Honeywell,HAC-U10,,811691027302,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,500,No,,,,,,,,,04/07/2022,04/07/2022,"United States, Canada",ES_1138537_HAC-U10_04112022061537_80119261,Yes,HAC-U10
2394603,Honeywell,HAC-U10-B,,811691027319,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,500,No,,,,,,,,,04/07/2022,04/07/2022,"United States, Canada",ES_1138537_HAC-U10-B_04112022061537_80119261,Yes,HAC-U10-B
2394604,Honeywell,HAC-U12,,811691027326,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,600,No,,,,,,,,,04/07/2022,04/07/2022,"United States, Canada",ES_1138537_HAC-U12_04112022061537_80119261,Yes,HAC-U12
2394605,Honeywell,HAC-U12-B,,811691027333,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,600,No,,,,,,,,,04/07/2022,04/07/2022,"United States, Canada",ES_1138537_HAC-U12-B_04112022061537_80119261,Yes,HAC-U12-B
2394600,Honeywell,HAC-U8,,811691027289,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,400,No,,,,,,,,,04/07/2022,04/07/2022,"United States, Canada",ES_1138537_HAC-U8_04112022061537_80119261,Yes,HAC-U8
2394601,Honeywell,HAC-U8-B,,811691027296,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,400,No,,,,,,,,,04/07/2022,04/07/2022,"United States, Canada",ES_1138537_HAC-U8-B_04112022061537_80119261,Yes,HAC-U8-B
2383411,IMPECCA,IWA08-AQ22,,810941028151,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,08/01/2021,08/10/2021,"United States, Canada",ES_1128884_IWA08-AQ22_08132021020111_5550000_,No,IWA08-AQ22
2379825,GREE,GWA24BTE,,192487344842,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,06/15/2021,06/18/2021,United States,ES_1105164_GWA24BTE_061820210013854_7569243,No,GWA24BTE
2308414,Haier,QHC10AX*#,",QHM10AX*#,",084691830573;084691830610,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,01/01/2018,12/27/2017,United States,ES_1123206_QHC10AX*#_12182017141324_489008,No,QHC10AX..
2308415,Haier,QHC12AX*#,",QHM12AX*#,; ,QHM12AX-W*#,",084691829935;084691829942,,,,,11600,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,725,No,,,,,,,,,01/01/2018,12/25/2017,United States,ES_1123206_QHC12AX*#_12182017141931_405847,No,QHC12AX..
2308417,Haier,QHC15AX*#,",QHM15AX*#,",084691830566;084691830863,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,01/01/2018,12/25/2017,United States,ES_1123206_QHC15AX*#_12182017142735_5113946,No,QHC15AX..
2308416,Haier,QHC24DX*#,",QHM24DX*#,",084691830542;084691830597,,,,,23500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1711,No,,,,,,,,,01/01/2018,12/25/2017,United States,ES_1123206_QHC24DX*#_12182017142511_6292535,No,QHC24DX..
2375536,Haier,QHEK24ACW1,,084691862444,,,,,23500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),9.8,4,1798,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,04/23/2021,03/29/2021,United States,ES_1123206_QHEK24ACW1_03242021163350_7126429,No,QHEK24ACW1
2328603,Haier,QHJ10LY*#,",ESA510S,",,,,,,10100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,664,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/26/2018,10/30/2018,United States,ES_1123206_QHJ10LY*#_10292018151324_3657953,No,QHJ10LY..
2328605,Haier,QHJ12AY*#,",ESA512S,",,,,,,11900,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,783,Yes,,A - Built-in,,,,,,Yes,10/26/2018,10/30/2018,United States,ES_1123206_QHJ12AY*#_10292018153122_3596765,No,QHJ12AY..
2309218,Haier,QHM05LX*#,,084691830580,,,,,5500,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,No,,,12.1,10,341,No,,,,,,,,,01/11/2018,01/01/2017,United States,ES_1123206_QHM05LX*#_01112018162733_3103601,No,QHM05LX..
2309217,Haier,QHM06LX*#,,084691829904,,,,,6150,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,381,No,,,,,,,,,01/11/2018,01/01/2017,United States,ES_1123206_QHM06LX*#_01112018162119_1628839,No,QHM06LX..
2388053,Hisense,AW0822TW1W,,819130029863,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,400,No,,,,,,,,,11/03/2021,11/10/2021,United States,ES_1115137_AW0822TW1W_11062021103306_6362726,No,AW0822TW1W
2388079,Hisense,AW1022TW1W,,819130029870,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,500,No,,,,,,,,,11/09/2021,11/12/2021,United States,ES_1115137_AW1022TW1W_11092021175405_807916,No,AW1022TW1W
2388056,Hisense,AW1222TW1W,,819130029535,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,600,No,,,,,,,,,11/03/2021,11/10/2021,United States,ES_1115137_AW1222TW1W_11062021110810_9384118,Yes,AW1222TW1W
2388057,Hisense,AW1422TW1W,,819130029542,,,,,14000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.0,40,700,No,,,,,,,,,11/03/2021,11/10/2021,United States,ES_1115137_AW1422TW1W_11062021110950_7906457,Yes,AW1422TW1W
2355539,GE,AKCQ08ACHK1,,084691852803,,,,,8550,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,605,No,,,,,,,,,03/02/2020,03/03/2020,United States,ES_1123206_AKCQ08ACHK1_03022020153002_5300561,No,AKCQ08ACHK1
2354968,GE,AKCQ10ACHK1,,084691852797,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,01/17/2020,02/20/2020,United States,ES_1123206_AKCQ10ACHK1_02132020163816_4710657,No,AKCQ10ACHK1
2354969,GE,AKCQ10DCHK1,,084691852780,,,,,10200,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,722,No,,,,,,,,,01/17/2020,02/20/2020,United States,ES_1123206_AKCQ10DCHK1_02132020164525_2240259,No,AKCQ10DCHK1
2354970,GE,AKCQ12ACHK1,,084691852773,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,01/17/2020,02/20/2020,United States,ES_1123206_AKCQ12ACHK1_02132020165047_4767572,No,AKCQ12ACHK1
2355538,GE,AKCQ12DCHK1,,084691852766,,,,,12100,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,864,No,,,,,,,,,03/02/2020,03/03/2020,United States,ES_1123206_AKCQ12DCHK1_03022020155050_3115808,No,AKCQ12DCHK1
2369379,GE,AKLK08AA*#,,084691861768,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,11/06/2020,11/11/2020,United States,ES_1123206_AKLK08AA*#_11062020162227_2484247,No,AKLK08AA..
2369381,GE,AKLK18AA*#,,084691861737,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,1195,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,11/06/2020,11/11/2020,United States,ES_1123206_AKLK18AA*#_11062020165154_1501123,No,AKLK18AA..
2351070,GE,ATM06LZ*#,,084691852391,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,12/04/2019,12/10/2019,United States,ES_1123206_ATM06LZW1_12042019141631_5596887,No,ATM06LZ..
2408082,GENUINE COMFORT,GCWA-08LA00CDS2,,670724686431,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,04/15/2022,12/22/2022,"United States, Canada",ES_1105164_GCWA-08LA00CDS2_02132023124909_80153973,No,GCWA-08LA00CDS2
2408083,GENUINE COMFORT,GCWA-10LA00CDS2,,670724686448,,,,,10100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,631,No,,,,,,,,,04/15/2022,12/22/2022,"United States, Canada",ES_1105164_GCWA-10LA00CDS2_02132023124909_80153973,No,GCWA-10LA00CDS2
2408084,GENUINE COMFORT,GCWA-12LA00CDS2,,670724686455,,,,,12300,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,769,No,,,,,,,,,01/13/2023,12/22/2022,"United States, Canada",ES_1105164_GCWA-12LA00CDS2_02132023124909_80153973,No,GCWA-12LA00CDS2
