Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Cooling_Capacity__BTU_Hour__d,Electrical_Power_Input__Watts__d,Combined_Energy_Efficiency_Ratio_d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1516ERY7,LW1516ER,15000.0,1260.0,11.8,No,No,http://www.lg.com/global/support/ftclabel,LW1516ER
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1816ERY7,LW1816ER,18000.0,1510.0,11.8,No,No,http://www.lg.com/global/support/ftclabel,LW1816ER
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1017ERSM,LW1017ERSM,10000.0,820.0,12.0,No,No,http://www.lg.com/global/support/ftclabel,LW1017ERSM
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1217ERSM,LW1217ERSM,12000.0,990.0,12.0,No,No,http://www.lg.com/global/support/ftclabel,LW1217ERSM
LG,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",LT0816CERY7,LT0816CER,8000.0,750.0,10.6,No,No,http://www.lg.com/global/support/ftclabel,LT0816CER
LG,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",LT1216CERY7,LT1216CER,11800.0,1110.0,10.5,No,No,http://www.lg.com/global/support/ftclabel,LT1216CER
LG,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",LT1236CERY7,LT1236CER,11800.0,1110.0,10.5,No,No,http://www.lg.com/global/support/ftclabel,LT1236CER
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW8016ER,LW8016ER,8000.0,660.0,12.0,No,No,http://www.lg.com/global/support/ftclabel,LW8016ER
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1016ER,LW1016ER,10000.0,820.0,12.0,No,No,http://www.lg.com/global/support/ftclabel,LW1016ER
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1816ER,LW1816ER,18000.0,1510.0,11.8,No,No,http://www.lg.com/global/support/ftclabel,LW1816ER
LG,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",LW2516ER,LW2516ER,24500.0,2370.0,10.3,No,No,http://www.lg.com/global/support/ftclabel,LW2516ER
LG,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",LT1036CER,LT1036CER,9800.0,920.0,10.6,No,No,http://www.lg.com/global/support/ftclabel,LT1036CER
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1821ERSM,LW1821ERSM,18000.0,1510.0,11.8,No,No,http://www.lg.com/global/support/ftclabel,LW1821ERSM
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW8022ERSM,LW8022ERSM,8000.0,700.0,12.0,No,No,http://www.lg.com/global/support/ftclabel,LW8022ERSM
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1522ERSM,LW1522ERSM,15000.0,1310.0,11.8,No,No,http://www.lg.com/global/support/ftclabel,LW1522ERSM
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1822ERSM,LW1822ERSM,18000.0,1580.0,11.8,No,No,http://www.lg.com/global/support/ftclabel,LW1822ERSM
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW8022IVSM,LW8022IVSM,8000.0,700.0,15.5,No,No,http://www.lg.com/global/support/ftclabel,LW8022IVSM
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1022IVSM,LW1022IVSM,10000.0,970.0,15.0,No,No,http://www.lg.com/global/support/ftclabel,LW1022IVSM
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1022FVSM,LW1022FVSM,10000.0,970.0,15.0,No,No,http://www.lg.com/global/support/ftclabel,LW1022FVSM
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1822IVSM,LW1822IVSM,18000.0,1660.0,14.7,No,No,http://www.lg.com/global/support/ftclabel,LW1822IVSM
hOme,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",HME030527N,HME030527N,12000.0,1000.0,12.0,No,No,https://m.media-amazon.com/images/I/81hQ4rvvHtL.pdf,HME030527N
hOme,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",HME030526N,HME030526N,10000.0,830.0,12.0,No,No,https://m.media-amazon.com/images/I/81y2RxOiPEL.pdf,HME030526N
hOme,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWC-08CRD1/L0U(ES),HME030340N,8000.0,660.0,12.0,No,No,https://m.media-amazon.com/images/I/71uXETLbm-L.pdf,HME030340N
hOme,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWAC-12CRA1/L0U(ES),HME030342N,12000.0,980.0,12.0,No,No,https://m.media-amazon.com/images/I/71lrL6h2BfL.pdf,HME030342N
Vissani,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-10CR1RWGUE15,VWA10,10000.0,840.0,12.0,No,No,https://www.energystar.gov/productfinder/product/certified-room-air-conditioners/details/2389069,VWA10
Insignia,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MWAUQB-08CRFN8-BCN10,NS-AC8WU3,8000.0,690.0,15.0,No,No,https://www.bestbuy.com/,NS-AC8WU3
ARCTIC WIND,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",TWAC-24CRA2/J3U(ES),1AW24000EA(208V),23600.0,2250.0,10.3,No,No,https://perfectaire.us/resource_category/specs/.,1AW24000EA
ARCTIC WIND,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",TWAC-18CRA2/K8U(ES),1AW18000EA(208V),17600.0,1500.0,11.8,No,No,https://perfectaire.us/resource_category/specs/.,1AW18000EA
DENALI AIRE,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",TWAC-24CRA2/J3U(ES),1DAC24K(230V),24000.0,2300.0,10.3,No,No,https://perfectaire.us/resource_category/specs/.,1DAC24K
DENALI AIRE,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",TWAC-24CRA2/J3U(ES),1DAC24K(208V),23600.0,2250.0,10.3,No,No,https://perfectaire.us/resource_category/specs/.,1DAC24K
DENALI AIRE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",TWAC-18CRA2/K8U(ES),1DAC18K(208V),17600.0,1500.0,11.8,No,No,https://perfectaire.us/resource_category/specs/.,1DAC18K
Perfect aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1PACU12000,1PACU12000,12000.0,1120.0,15.0,No,No,https://perfectaire.us/resource_category/specs/,1PACU12000
Perfect aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1PACU10000,1PACU10000,10000.0,870.0,15.0,No,No,https://perfectaire.us/resource_category/specs/,1PACU10000
Homepointe,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MWHUK-12CRN8-BCL0,MWHUK-12CRN8-BCL0,12000.0,1000.0,12.0,No,No,https://www.truevalue.com/window-air-conditioner-12-000-btu-hour,MWHUK-12CRN8-BCL0
Homepointe,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",MWHUK-15CRN8-BCK8,MWHUK-15CRN8-BCK8,15100.0,1280.0,11.8,No,No,https://www.truevalue.com/window-air-conditioner-15-000-btu-hour,MWHUK-15CRN8-BCK8
Homepointe,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",MWJUK-18CRN8-MCK8,MWJUK-18CRN8-MCK8,18000.0,1510.0,11.8,No,No,https://www.truevalue.com/shop/heating-cooling/air-conditioners-accessories,MWJUK-18CRN8-MCK8
Homepointe,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",MWJUK-25CRN8-MCJ3,MWJUK-25CRN8-MCJ3,25000.0,2410.0,10.3,No,No,https://www.truevalue.com/shop/heating-cooling/air-conditioners-accessories,MWJUK-25CRN8-MCJ3
Homepointe,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MWAUK-12CRN8-BCL0,MWAUK-12CRN8-BCL0,12000.0,990.0,12.0,No,No,https://www.truevalue.com/shop/heating-cooling/air-conditioners-accessories,MWAUK-12CRN8-BCL0
Homepointe,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",MWAUK-14.5CRN8-BCK3N,MWAUK-14.5CRN8-BCK3N,14500.0,1260.0,11.3,No,No,https://www.truevalue.com/shop/heating-cooling/air-conditioners-accessories,MWAUK-14.5CRN8-BCK3N
Mobilcomfort,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C,MCSD-06,6000.0,500.0,12.1,No,No,https://acsaddle.com/index.php/energy-guides/,MCSD-06
OSLO,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C,OSHB-06,6000.0,500.0,12.1,No,No,https://oslousa.com/products/6-000-btu-micro-split-air-conditioner-inverter?variant=,OSHB-06
Soleusair,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06CW,WS4-06EW-201,6000.0,500.0,12.1,No,No,https://soleusairwest.com/energy-guides/,WS4-06EW-201
