ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria
2299007,Perfect aire,4PATW10002,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,07/04/2017,07/05/2017,"United States, Canada",ES_1121980_4PATW10002_07052017073919_0359296,No
2255386,Perfect aire,4PATW12000,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1121980_4PATW12000_12232015075114_7074272,No
2269824,Perfect aire,4PATW12002,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,06/10/2016,06/15/2016,"United States, Canada",ES_1121980_4PATW12002_06162016070910_0950622,No
2299005,Perfect aire,4PATW8000,,,,,,,8000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,566,No,,,,,,,,,07/04/2017,07/05/2017,"United States, Canada",ES_1121980_4PATW8000_07052017073858_0338253,No
2284687,Perfect aire,5PAC10000,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,625,No,,,,,,,,,11/22/2016,11/22/2016,"United States, Canada",ES_1121980_5PAC10000_11232016093903_3943520,No
2284686,Perfect aire,5PAC12000,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,750,No,,,,,,,,,11/22/2016,11/22/2016,"United States, Canada",ES_1121980_5PAC12000_11232016093927_3967383,No
2329577,Perfect aire,5PAC15000,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1121980_5PAC15000_11072018110307_70204436,No
2376462,Perfect aire,5PAC18000,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1121980_5PAC18000_04282021102119_80075825,No
2376463,Perfect aire,5PAC25000,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1121980_5PAC25000_04282021102119_80075825,No
2329572,Perfect aire,5PAC5000,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,310,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1121980_5PAC5000_11072018110307_70204436,No
2329573,Perfect aire,5PAC6000,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1121980_5PAC6000_11072018110307_70204436,No
2329574,Perfect aire,5PAC8000,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1121980_5PAC8000_11072018110307_70204436,No
2406179,Perfect aire,5PATW10000,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,12/20/2022,12/20/2022,"United States, Canada",ES_1121980_5PATW10000_12202022024800_80152805,No
2507951,Perfect aire,5PATW10000,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,06/06/2023,06/06/2023,"United States, Canada",ES_1121980_5PATW10000_06062023122734_80167539,No
2406180,Perfect aire,5PATW10002,,,,,,,10500,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,743,No,,,,,,,,,12/20/2022,12/20/2022,"United States, Canada",ES_1121980_5PATW10002_12202022024800_80152805,No
2507952,Perfect aire,5PATW10002,,,,,,,10500,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,743,No,,,,,,,,,06/06/2023,06/06/2023,"United States, Canada",ES_1121980_5PATW10002_06062023122734_80167539,No
2406181,Perfect aire,5PATW12000,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,12/20/2022,12/20/2022,"United States, Canada",ES_1121980_5PATW12000_12202022024800_80152805,No
2507953,Perfect aire,5PATW12000,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,06/06/2023,06/06/2023,"United States, Canada",ES_1121980_5PATW12000_06062023122734_80167539,No
2348367,Midea,MWIUKB11-08CRN8-BCK4N,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_MWIUKB11-08CRN8-BCK4N_09262019122136_80018572,No
2348368,Midea,MWIUKB11-10CRN8-BCK4N,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,658,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_MWIUKB11-10CRN8-BCK4N_09262019122136_80018572,No
2348372,Midea,MWIUKB11-12CRN8-BCK4N,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,790,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_MWIUKB11-12CRN8-BCK4N_09262019122136_80018572,No
2379325,Midea,MWIUQB-08CRFN8-BCN0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15,38,400,No,,,,,,,,,06/09/2021,06/09/2021,"United States, Canada",ES_1138537_MWIUQB-08CRFN8-BCN0_06092021041150_80086778,No
2379326,Midea,MWIUQB-10CRFN8-BCN10,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15,38,500,No,,,,,,,,,06/09/2021,06/09/2021,"United States, Canada",ES_1138537_MWIUQB-10CRFN8-BCN10_06092021041150_80086778,No
2379327,Midea,MWIUQB-12CRFN8-BCN10,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15,38,600,No,,,,,,,,,06/09/2021,06/09/2021,"United States, Canada",ES_1138537_MWIUQB-12CRFN8-BCN10_06092021041150_80086778,No
2397285,Midea,MWJUK-18CRN8-MCK8,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,10/20/2020,07/14/2020,"United States, Canada",ES_1138537_MWJUK-18CRN8-MCK8_06072022103204_80055330,No
2397286,Midea,MWJUK-25CRN8-MCJ3,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,10/20/2020,07/14/2020,"United States, Canada",ES_1138537_MWJUK-25CRN8-MCJ3_06072022103204_80055330,No
2402877,Midea,MWMWT080CR1A,,687636005939,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,10/09/2022,10/09/2022,"United States, Canada",ES_1138537_MWMWT080CR1A_10112022114229_80143726,No
2373523,MobilComfort,MCSD-06,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,02/02/2021,06/18/2020,United States,ES_1145032_MCSD-06_02022021201744_4417840,No
2373521,MobilComfort,MCSD-08,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,02/02/2021,06/18/2020,United States,ES_1145032_MCSD-08_02032021094657_7682458,No
2393558,MobilComfort,MCSD5-08W7,",MCSD5-087,",810850030955;810850030993,,,,,8500,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,12,10,531,No,,,,,,,,,05/20/2022,03/04/2022,United States,ES_1145032_MCSD5-08W7_03022022195625_531122,No
2393555,MobilComfort,MCSD5-10HW7,",MCSD5-10HW,",810850030979;810850031013,,,,,10100,,Window,,,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",Yes,No,R-410A,R-410A (GWP:2088),10.8,10,701,No,,,,,,,,,05/20/2022,03/04/2022,United States,ES_1145032_MCSD5-10HW7_03022022201547_347254,No
2390033,Montgomery Ward,ACE1505MW,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,01/01/2022,01/04/2022,"United States, Canada",ES_1120898_ACE1505MW_010320222344477_5045612,No
2381704,MRCOOL,MWUC08T115,,810063868628,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15,38,400,No,,,,,,,,,07/06/2021,07/06/2021,"United States, Canada",ES_1138537_MWUC08T115 _07072021061748_80090089,No
